request_key,request_id,property_key,request_type_key,category,subcategory,owning_team,request_date,resolved_date,created_hour_ist,day_part_ist,priority,status,channel,sla_minutes,resolution_minutes,first_response_minutes,is_sla_breached,reopened_count,csat_score
1120,SR0001128,2,10,Billing,Incorrect folio,front_office,2025-05-10,2025-05-10,15,afternoon,P2,closed,phone,240,72,12.0,False,0,5.0
1121,SR0001129,2,3,Housekeeping,Late checkout clean,housekeeping,2025-05-25,2025-05-25,17,afternoon,P2,closed,phone,90,53,9.0,False,0,
1122,SR0001130,2,10,Billing,Incorrect folio,front_office,2025-06-05,2025-06-06,23,evening,P2,closed,whatsapp,240,29,7.0,False,0,
1123,SR0001131,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-06-06,2025-06-06,13,afternoon,P3,closed,whatsapp,45,18,5.0,False,0,
1124,SR0001132,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-06-21,2025-06-21,12,afternoon,P3,closed,phone,45,4,1.0,False,0,
1125,SR0001133,2,8,Front Desk,Late check-in,front_office,2025-06-24,2025-06-24,15,afternoon,P2,closed,whatsapp,30,11,4.0,False,0,
1126,SR0001134,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-07-06,2025-07-06,21,evening,P3,closed,front_desk,45,40,6.0,False,0,
1127,SR0001135,2,3,Housekeeping,Late checkout clean,housekeeping,2025-07-07,2025-07-07,9,morning,P2,closed,whatsapp,90,35,3.0,False,0,
1128,SR0001136,2,10,Billing,Incorrect folio,front_office,2025-07-08,2025-07-08,11,morning,P2,closed,front_desk,240,114,37.0,False,0,
1129,SR0001137,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-07-09,2025-07-09,17,afternoon,P3,closed,whatsapp,45,5,1.0,False,0,
1130,SR0001138,2,5,Maintenance,Hot water,maintenance,2025-07-30,2025-07-30,6,morning,P1,closed,phone,90,52,7.0,False,0,
1131,SR0001139,2,10,Billing,Incorrect folio,front_office,2025-07-31,2025-08-01,23,evening,P2,closed,email,240,195,46.0,False,0,5.0
1132,SR0001140,2,1,Housekeeping,Room not cleaned,housekeeping,2025-08-01,2025-08-01,6,morning,P2,closed,whatsapp,60,34,9.0,False,0,
1133,SR0001141,2,5,Maintenance,Hot water,maintenance,2025-08-04,2025-08-04,9,morning,P1,closed,front_desk,90,98,28.0,True,0,3.0
1134,SR0001142,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-08-22,2025-08-22,4,overnight,P3,closed,whatsapp,45,4,1.0,False,0,
1135,SR0001143,2,3,Housekeeping,Late checkout clean,housekeeping,2025-08-28,2025-08-28,8,morning,P2,closed,whatsapp,90,58,12.0,False,0,
1136,SR0001144,2,8,Front Desk,Late check-in,front_office,2025-10-23,2025-10-23,11,morning,P2,closed,whatsapp,30,20,3.0,False,0,4.0
1137,SR0001145,2,1,Housekeeping,Room not cleaned,housekeeping,2025-10-30,2025-10-30,8,morning,P2,closed,whatsapp,60,17,3.0,False,0,4.0
1138,SR0001146,2,8,Front Desk,Late check-in,front_office,2025-11-25,2025-11-25,20,evening,P2,closed,whatsapp,30,22,3.0,False,0,
1139,SR0001147,2,3,Housekeeping,Late checkout clean,housekeeping,2025-11-26,2025-11-26,17,afternoon,P2,closed,whatsapp,90,5,1.0,False,0,5.0
1140,SR0001148,2,10,Billing,Incorrect folio,front_office,2025-11-28,2025-11-28,16,afternoon,P2,closed,whatsapp,240,112,34.0,False,1,
1141,SR0001149,2,5,Maintenance,Hot water,maintenance,2025-11-30,2025-11-30,19,evening,P1,closed,whatsapp,90,69,8.0,False,0,4.0
1142,SR0001150,2,10,Billing,Incorrect folio,front_office,2025-12-21,2025-12-21,12,afternoon,P2,closed,phone,240,205,61.0,False,0,5.0
1143,SR0001151,2,3,Housekeeping,Late checkout clean,housekeeping,2025-12-26,2025-12-26,12,afternoon,P2,closed,app,90,126,21.0,True,0,
1144,SR0001152,2,3,Housekeeping,Late checkout clean,housekeeping,2026-01-05,2026-01-05,7,morning,P2,closed,whatsapp,90,77,8.0,False,0,
1145,SR0001153,2,3,Housekeeping,Late checkout clean,housekeeping,2026-02-04,2026-02-05,23,evening,P2,closed,whatsapp,90,71,18.0,False,0,5.0
1146,SR0001154,2,9,Front Desk,Key/access issue,front_office,2026-03-02,2026-03-02,17,afternoon,P1,closed,front_desk,30,20,6.0,False,0,
1147,SR0001155,2,6,Maintenance,Wi-Fi down,maintenance,2026-03-13,2026-03-13,10,morning,P1,closed,phone,60,14,2.0,False,0,5.0
1148,SR0001156,2,8,Front Desk,Late check-in,front_office,2026-03-15,2026-03-15,13,afternoon,P2,closed,app,30,24,9.0,False,0,5.0
1149,SR0001157,2,3,Housekeeping,Late checkout clean,housekeeping,2026-03-23,2026-03-23,19,evening,P2,closed,phone,90,155,50.0,True,0,1.0
1150,SR0001158,2,5,Maintenance,Hot water,maintenance,2026-03-24,2026-03-24,16,afternoon,P1,closed,whatsapp,90,36,12.0,False,0,
1151,SR0001159,2,9,Front Desk,Key/access issue,front_office,2026-03-30,2026-03-30,14,afternoon,P1,closed,whatsapp,30,23,4.0,False,0,3.0
1152,SR0001160,2,10,Billing,Incorrect folio,front_office,2026-04-29,2026-04-30,19,evening,P2,closed,phone,240,307,63.0,True,0,
1153,SR0001161,2,6,Maintenance,Wi-Fi down,maintenance,2026-05-01,2026-05-01,20,evening,P1,closed,front_desk,60,34,12.0,False,0,
1154,SR0001162,2,1,Housekeeping,Room not cleaned,housekeeping,2026-05-03,2026-05-03,18,evening,P2,closed,app,60,67,23.0,True,0,
1155,SR0001163,2,5,Maintenance,Hot water,maintenance,2026-05-08,2026-05-08,19,evening,P1,closed,app,90,12,4.0,False,0,4.0
1156,SR0001164,2,7,Maintenance,Plumbing,maintenance,2026-05-24,2026-05-24,20,evening,P2,closed,whatsapp,180,69,21.0,False,0,
1157,SR0001165,2,7,Maintenance,Plumbing,maintenance,2026-05-27,2026-05-27,18,evening,P2,closed,whatsapp,180,32,11.0,False,0,4.0
1158,SR0001166,2,6,Maintenance,Wi-Fi down,maintenance,2026-05-28,2026-05-28,22,evening,P1,closed,whatsapp,60,38,11.0,False,0,
1159,SR0001167,2,7,Maintenance,Plumbing,maintenance,2026-05-29,2026-05-29,14,afternoon,P2,closed,phone,180,83,18.0,False,0,
1160,SR0001168,2,7,Maintenance,Plumbing,maintenance,2026-06-23,2026-06-23,11,morning,P2,closed,phone,180,167,54.0,False,0,
1161,SR0001169,2,2,Housekeeping,Extra towels/linen,housekeeping,2026-07-04,2026-07-04,15,afternoon,P3,closed,whatsapp,45,30,6.0,False,0,5.0
1162,SR0001170,2,5,Maintenance,Hot water,maintenance,2026-07-05,2026-07-05,7,morning,P1,closed,app,90,18,5.0,False,0,
1163,SR0001171,2,8,Front Desk,Late check-in,front_office,2026-07-13,2026-07-13,16,afternoon,P2,closed,whatsapp,30,4,1.0,False,0,
1164,SR0001172,2,7,Maintenance,Plumbing,maintenance,2026-07-18,2026-07-18,14,afternoon,P2,closed,phone,180,75,17.0,False,0,
1165,SR0001173,2,6,Maintenance,Wi-Fi down,maintenance,2026-07-26,2026-07-26,11,morning,P1,closed,front_desk,60,31,12.0,False,0,5.0
1166,SR0001174,2,5,Maintenance,Hot water,maintenance,2026-07-28,2026-07-28,13,afternoon,P1,closed,phone,90,79,30.0,False,0,
1167,SR0001175,2,10,Billing,Incorrect folio,front_office,2026-07-29,2026-07-30,22,evening,P2,closed,whatsapp,240,159,31.0,False,0,
1168,SR0001176,2,4,Maintenance,AC not cooling,maintenance,2026-08-09,2026-08-09,10,morning,P1,closed,whatsapp,120,107,38.0,False,0,
1169,SR0001177,2,10,Billing,Incorrect folio,front_office,2025-02-06,2025-02-06,7,morning,P2,closed,whatsapp,240,40,14.0,False,0,
1170,SR0001178,2,7,Maintenance,Plumbing,maintenance,2025-02-12,2025-02-12,10,morning,P2,closed,app,180,77,14.0,False,0,
1171,SR0001179,2,3,Housekeeping,Late checkout clean,housekeeping,2025-02-14,2025-02-14,15,afternoon,P2,closed,whatsapp,90,34,5.0,False,0,5.0
1172,SR0001180,2,8,Front Desk,Late check-in,front_office,2025-02-25,2025-02-25,16,afternoon,P2,closed,front_desk,30,23,6.0,False,0,
1173,SR0001181,2,6,Maintenance,Wi-Fi down,maintenance,2025-03-11,2025-03-11,14,afternoon,P1,closed,whatsapp,60,15,4.0,False,0,
1174,SR0001182,2,8,Front Desk,Late check-in,front_office,2025-03-18,2025-03-18,9,morning,P2,closed,app,30,4,1.0,False,0,
1175,SR0001183,2,9,Front Desk,Key/access issue,front_office,2025-03-20,2025-03-20,12,afternoon,P1,closed,whatsapp,30,12,1.0,False,0,
1176,SR0001184,2,6,Maintenance,Wi-Fi down,maintenance,2025-03-22,2025-03-22,13,afternoon,P1,closed,whatsapp,60,80,30.0,True,0,3.0
1177,SR0001185,2,9,Front Desk,Key/access issue,front_office,2025-03-29,2025-03-30,23,evening,P1,closed,front_desk,30,21,7.0,False,0,
1178,SR0001186,2,10,Billing,Incorrect folio,front_office,2025-04-20,2025-04-20,17,afternoon,P2,closed,front_desk,240,8,2.0,False,0,
1179,SR0001187,2,1,Housekeeping,Room not cleaned,housekeeping,2025-04-24,2025-04-24,14,afternoon,P2,closed,whatsapp,60,5,1.0,False,0,4.0
1180,SR0001188,2,8,Front Desk,Late check-in,front_office,2025-05-01,2025-05-01,18,evening,P2,closed,phone,30,7,1.0,False,0,
1181,SR0001189,2,3,Housekeeping,Late checkout clean,housekeeping,2025-05-12,2025-05-12,16,afternoon,P2,closed,whatsapp,90,76,15.0,False,0,
1182,SR0001190,2,3,Housekeeping,Late checkout clean,housekeeping,2025-05-22,2025-05-22,6,morning,P2,closed,app,90,31,7.0,False,0,
1183,SR0001191,2,8,Front Desk,Late check-in,front_office,2025-05-29,2025-05-29,4,overnight,P2,closed,app,30,31,5.0,True,0,
1184,SR0001192,2,7,Maintenance,Plumbing,maintenance,2025-05-31,2025-05-31,17,afternoon,P2,closed,whatsapp,180,50,14.0,False,0,
1185,SR0001193,2,1,Housekeeping,Room not cleaned,housekeeping,2025-06-09,2025-06-09,15,afternoon,P2,closed,phone,60,48,19.0,False,0,
1186,SR0001194,2,1,Housekeeping,Room not cleaned,housekeeping,2025-06-10,2025-06-10,9,morning,P2,closed,whatsapp,60,27,8.0,False,0,4.0
1187,SR0001195,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-06-16,2025-06-16,15,afternoon,P3,closed,whatsapp,45,23,5.0,False,0,
1188,SR0001196,2,9,Front Desk,Key/access issue,front_office,2025-07-07,2025-07-07,18,evening,P1,closed,whatsapp,30,12,2.0,False,0,4.0
1189,SR0001197,2,6,Maintenance,Wi-Fi down,maintenance,2025-07-21,2025-07-21,23,evening,P1,closed,whatsapp,60,19,5.0,False,0,
1190,SR0001198,2,1,Housekeeping,Room not cleaned,housekeeping,2025-08-13,2025-08-13,13,afternoon,P2,closed,phone,60,26,3.0,False,0,5.0
1191,SR0001199,2,1,Housekeeping,Room not cleaned,housekeeping,2025-08-26,2025-08-26,5,overnight,P2,closed,whatsapp,60,75,14.0,True,0,3.0
1192,SR0001200,2,8,Front Desk,Late check-in,front_office,2025-09-12,2025-09-12,11,morning,P2,closed,whatsapp,30,17,3.0,False,0,
1193,SR0001201,2,1,Housekeeping,Room not cleaned,housekeeping,2025-09-20,2025-09-20,17,afternoon,P2,closed,whatsapp,60,85,14.0,True,0,
1194,SR0001202,2,9,Front Desk,Key/access issue,front_office,2025-09-22,2025-09-22,20,evening,P1,closed,app,30,4,1.0,False,0,
1195,SR0001203,2,10,Billing,Incorrect folio,front_office,2025-09-26,2025-09-27,20,evening,P2,closed,whatsapp,240,330,42.0,True,0,
1196,SR0001204,2,9,Front Desk,Key/access issue,front_office,2025-09-27,2025-09-27,22,evening,P1,closed,app,30,9,2.0,False,0,4.0
1197,SR0001205,2,8,Front Desk,Late check-in,front_office,2025-10-08,2025-10-08,12,afternoon,P2,closed,front_desk,30,23,2.0,False,0,
1198,SR0001206,2,10,Billing,Incorrect folio,front_office,2025-10-11,2025-10-12,23,evening,P2,closed,whatsapp,240,105,22.0,False,1,
1199,SR0001207,2,4,Maintenance,AC not cooling,maintenance,2025-10-24,2025-10-24,10,morning,P1,closed,whatsapp,120,10,1.0,False,0,
1200,SR0001208,2,8,Front Desk,Late check-in,front_office,2025-10-27,2025-10-27,14,afternoon,P2,closed,whatsapp,30,4,1.0,False,0,
1201,SR0001209,2,6,Maintenance,Wi-Fi down,maintenance,2025-11-05,2025-11-05,12,afternoon,P1,closed,front_desk,60,13,3.0,False,0,5.0
1202,SR0001210,2,5,Maintenance,Hot water,maintenance,2025-12-07,2025-12-07,11,morning,P1,closed,whatsapp,90,94,35.0,True,0,3.0
1203,SR0001211,2,9,Front Desk,Key/access issue,front_office,2025-12-10,2025-12-10,10,morning,P1,closed,app,30,6,1.0,False,0,3.0
1204,SR0001212,2,7,Maintenance,Plumbing,maintenance,2025-12-19,2025-12-19,19,evening,P2,closed,app,180,140,34.0,False,0,5.0
1205,SR0001213,2,10,Billing,Incorrect folio,front_office,2025-12-21,2025-12-21,18,evening,P2,closed,front_desk,240,94,36.0,False,0,5.0
1206,SR0001214,2,7,Maintenance,Plumbing,maintenance,2026-02-13,2026-02-13,8,morning,P2,closed,whatsapp,180,111,21.0,False,0,
1207,SR0001215,2,2,Housekeeping,Extra towels/linen,housekeeping,2026-02-15,2026-02-15,9,morning,P3,closed,whatsapp,45,67,16.0,True,0,
1208,SR0001216,2,3,Housekeeping,Late checkout clean,housekeeping,2026-02-17,2026-02-17,12,afternoon,P2,closed,whatsapp,90,33,8.0,False,0,5.0
1209,SR0001217,2,8,Front Desk,Late check-in,front_office,2026-02-18,2026-02-18,10,morning,P2,closed,phone,30,16,1.0,False,0,
1210,SR0001218,2,4,Maintenance,AC not cooling,maintenance,2026-02-19,2026-02-19,10,morning,P1,closed,whatsapp,120,40,13.0,False,0,
1211,SR0001219,2,9,Front Desk,Key/access issue,front_office,2026-02-20,2026-02-20,8,morning,P1,closed,whatsapp,30,27,6.0,False,0,
1212,SR0001220,2,8,Front Desk,Late check-in,front_office,2026-02-24,2026-02-24,13,afternoon,P2,closed,phone,30,60,9.0,True,0,2.0
1213,SR0001221,2,8,Front Desk,Late check-in,front_office,2026-03-01,2026-03-01,9,morning,P2,closed,app,30,4,1.0,False,0,2.0
1214,SR0001222,2,7,Maintenance,Plumbing,maintenance,2026-03-02,2026-03-02,8,morning,P2,closed,whatsapp,180,105,36.0,False,0,4.0
1215,SR0001223,2,9,Front Desk,Key/access issue,front_office,2026-03-03,2026-03-03,17,afternoon,P1,closed,front_desk,30,10,2.0,False,0,
1216,SR0001224,2,3,Housekeeping,Late checkout clean,housekeeping,2026-03-18,2026-03-18,13,afternoon,P2,closed,app,90,60,13.0,False,0,
1217,SR0001225,2,9,Front Desk,Key/access issue,front_office,2026-04-01,2026-04-02,23,evening,P1,closed,phone,30,32,10.0,True,0,
1218,SR0001226,2,8,Front Desk,Late check-in,front_office,2026-04-22,2026-04-22,15,afternoon,P2,closed,whatsapp,30,10,2.0,False,0,4.0
1219,SR0001227,2,2,Housekeeping,Extra towels/linen,housekeeping,2026-04-25,2026-04-25,18,evening,P3,closed,phone,45,74,28.0,True,0,3.0
1220,SR0001228,2,7,Maintenance,Plumbing,maintenance,2026-04-27,2026-04-27,15,afternoon,P2,closed,whatsapp,180,246,24.0,True,0,
1221,SR0001229,2,6,Maintenance,Wi-Fi down,maintenance,2026-04-30,2026-04-30,19,evening,P1,closed,whatsapp,60,6,1.0,False,0,
1222,SR0001230,2,9,Front Desk,Key/access issue,front_office,2026-05-12,2026-05-12,20,evening,P1,closed,app,30,10,3.0,False,0,
1223,SR0001231,2,3,Housekeeping,Late checkout clean,housekeeping,2026-05-13,2026-05-13,15,afternoon,P2,closed,whatsapp,90,56,10.0,False,0,4.0
1224,SR0001232,2,4,Maintenance,AC not cooling,maintenance,2026-05-17,2026-05-17,8,morning,P1,closed,whatsapp,120,66,22.0,False,0,
1225,SR0001233,2,3,Housekeeping,Late checkout clean,housekeeping,2026-05-22,2026-05-22,16,afternoon,P2,closed,app,90,30,11.0,False,0,
1226,SR0001234,2,4,Maintenance,AC not cooling,maintenance,2026-06-07,2026-06-07,21,evening,P1,closed,phone,120,79,6.0,False,0,
1227,SR0001235,2,8,Front Desk,Late check-in,front_office,2026-06-08,2026-06-08,15,afternoon,P2,closed,app,30,8,3.0,False,0,
1228,SR0001236,2,9,Front Desk,Key/access issue,front_office,2026-06-11,2026-06-11,11,morning,P1,closed,phone,30,25,5.0,False,0,
1229,SR0001237,2,5,Maintenance,Hot water,maintenance,2026-07-04,2026-07-04,9,morning,P1,closed,whatsapp,90,24,2.0,False,0,4.0
1230,SR0001238,2,1,Housekeeping,Room not cleaned,housekeeping,2026-07-10,2026-07-10,11,morning,P2,closed,whatsapp,60,7,1.0,False,0,
1231,SR0001239,2,10,Billing,Incorrect folio,front_office,2026-07-15,2026-07-15,13,afternoon,P2,closed,phone,240,86,12.0,False,0,4.0
1232,SR0001240,2,3,Housekeeping,Late checkout clean,housekeeping,2026-07-27,2026-07-27,17,afternoon,P2,closed,whatsapp,90,27,4.0,False,0,
1233,SR0001241,2,10,Billing,Incorrect folio,front_office,2026-08-10,2026-08-11,21,evening,P2,closed,whatsapp,240,260,38.0,True,0,
1234,SR0001242,2,5,Maintenance,Hot water,maintenance,2025-02-09,2025-02-09,20,evening,P1,closed,app,90,21,6.0,False,0,
1235,SR0001243,2,1,Housekeeping,Room not cleaned,housekeeping,2025-03-08,2025-03-08,16,afternoon,P2,closed,front_desk,60,23,9.0,False,0,
1236,SR0001244,2,6,Maintenance,Wi-Fi down,maintenance,2025-03-09,2025-03-09,9,morning,P1,closed,whatsapp,60,25,6.0,False,0,
1237,SR0001245,2,10,Billing,Incorrect folio,front_office,2025-03-14,2025-03-14,11,morning,P2,closed,whatsapp,240,94,36.0,False,0,
1238,SR0001246,2,3,Housekeeping,Late checkout clean,housekeeping,2025-04-09,2025-04-09,16,afternoon,P2,closed,whatsapp,90,74,16.0,False,0,5.0
1239,SR0001247,2,3,Housekeeping,Late checkout clean,housekeeping,2025-04-10,2025-04-10,8,morning,P2,closed,email,90,26,8.0,False,0,
1240,SR0001248,2,5,Maintenance,Hot water,maintenance,2025-04-14,2025-04-14,18,evening,P1,closed,whatsapp,90,117,45.0,True,0,
1241,SR0001249,2,10,Billing,Incorrect folio,front_office,2025-04-20,2025-04-20,14,afternoon,P2,closed,phone,240,33,4.0,False,0,5.0
1242,SR0001250,2,4,Maintenance,AC not cooling,maintenance,2025-04-22,2025-04-22,12,afternoon,P1,closed,front_desk,120,25,7.0,False,0,
1243,SR0001251,2,4,Maintenance,AC not cooling,maintenance,2025-05-20,2025-05-20,0,overnight,P1,closed,whatsapp,120,10,3.0,False,0,4.0
1244,SR0001252,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-05-25,2025-05-25,14,afternoon,P3,closed,whatsapp,45,29,8.0,False,0,
1245,SR0001253,2,9,Front Desk,Key/access issue,front_office,2025-06-19,2025-06-19,22,evening,P1,closed,phone,30,20,3.0,False,0,
1246,SR0001254,2,1,Housekeeping,Room not cleaned,housekeeping,2025-07-04,2025-07-04,2,overnight,P2,closed,front_desk,60,34,4.0,False,0,
1247,SR0001255,2,8,Front Desk,Late check-in,front_office,2025-07-13,2025-07-13,14,afternoon,P2,closed,whatsapp,30,48,18.0,True,0,3.0
1248,SR0001256,2,5,Maintenance,Hot water,maintenance,2025-07-14,2025-07-14,15,afternoon,P1,closed,whatsapp,90,101,10.0,True,0,
1249,SR0001257,2,8,Front Desk,Late check-in,front_office,2025-07-15,2025-07-15,16,afternoon,P2,closed,whatsapp,30,5,1.0,False,1,
1250,SR0001258,2,4,Maintenance,AC not cooling,maintenance,2025-07-18,2025-07-18,10,morning,P1,closed,front_desk,120,36,5.0,False,0,5.0
1251,SR0001259,2,7,Maintenance,Plumbing,maintenance,2025-07-25,2025-07-25,12,afternoon,P2,closed,front_desk,180,99,21.0,False,1,5.0
1252,SR0001260,2,3,Housekeeping,Late checkout clean,housekeeping,2025-07-30,2025-07-30,17,afternoon,P2,closed,whatsapp,90,13,4.0,False,0,
1253,SR0001261,2,5,Maintenance,Hot water,maintenance,2025-08-13,2025-08-13,13,afternoon,P1,closed,front_desk,90,154,25.0,True,0,3.0
1254,SR0001262,2,5,Maintenance,Hot water,maintenance,2025-09-08,2025-09-08,13,afternoon,P1,closed,app,90,24,9.0,False,0,
1255,SR0001263,2,9,Front Desk,Key/access issue,front_office,2025-09-09,2025-09-09,20,evening,P1,closed,whatsapp,30,23,7.0,False,0,
1256,SR0001264,2,5,Maintenance,Hot water,maintenance,2025-09-11,2025-09-11,15,afternoon,P1,closed,front_desk,90,60,21.0,False,0,
1257,SR0001265,2,8,Front Desk,Late check-in,front_office,2025-09-22,2025-09-22,14,afternoon,P2,closed,whatsapp,30,17,6.0,False,0,5.0
1258,SR0001266,2,2,Housekeeping,Extra towels/linen,housekeeping,2025-10-17,2025-10-17,16,afternoon,P3,closed,front_desk,45,9,1.0,False,0,4.0
1259,SR0001267,2,9,Front Desk,Key/access issue,front_office,2025-10-19,2025-10-19,17,afternoon,P1,closed,phone,30,34,3.0,True,0,
1260,SR0001268,2,5,Maintenance,Hot water,maintenance,2025-10-20,2025-10-20,4,overnight,P1,closed,front_desk,90,39,10.0,False,0,
1261,SR0001269,2,4,Maintenance,AC not cooling,maintenance,2025-10-29,2025-10-29,8,morning,P1,closed,whatsapp,120,95,27.0,False,0,
1262,SR0001270,2,8,Front Desk,Late check-in,front_office,2025-11-11,2025-11-11,11,morning,P2,closed,app,30,46,15.0,True,0,4.0
1263,SR0001271,2,7,Maintenance,Plumbing,maintenance,2025-11-16,2025-11-16,14,afternoon,P2,closed,phone,180,117,45.0,False,0,
1264,SR0001272,2,1,Housekeeping,Room not cleaned,housekeeping,2025-12-03,2025-12-03,12,afternoon,P2,closed,phone,60,33,9.0,False,0,5.0
1265,SR0001273,2,7,Maintenance,Plumbing,maintenance,2025-12-04,2025-12-04,22,evening,P2,closed,phone,180,87,14.0,False,1,4.0
1266,SR0001274,2,3,Housekeeping,Late checkout clean,housekeeping,2025-12-26,2025-12-26,23,evening,P2,closed,phone,90,15,5.0,False,0,
1267,SR0001275,2,10,Billing,Incorrect folio,front_office,2026-01-19,2026-01-19,19,evening,P2,closed,front_desk,240,228,46.0,False,0,5.0
1268,SR0001276,2,10,Billing,Incorrect folio,front_office,2026-01-21,2026-01-21,11,morning,P2,closed,phone,240,92,27.0,False,0,5.0
1269,SR0001277,2,4,Maintenance,AC not cooling,maintenance,2026-01-29,2026-01-29,21,evening,P1,closed,whatsapp,120,109,33.0,False,0,
1270,SR0001278,2,10,Billing,Incorrect folio,front_office,2026-02-11,2026-02-12,22,evening,P2,closed,front_desk,240,200,47.0,False,0,
1271,SR0001279,2,5,Maintenance,Hot water,maintenance,2026-02-14,2026-02-14,18,evening,P1,closed,front_desk,90,133,41.0,True,0,
1272,SR0001280,2,9,Front Desk,Key/access issue,front_office,2026-02-17,2026-02-17,20,evening,P1,closed,app,30,5,1.0,False,0,4.0
1273,SR0001281,2,10,Billing,Incorrect folio,front_office,2026-03-02,2026-03-03,23,evening,P2,closed,phone,240,269,65.0,True,0,
1274,SR0001282,2,1,Housekeeping,Room not cleaned,housekeeping,2026-03-07,2026-03-07,7,morning,P2,closed,app,60,29,8.0,False,0,
1275,SR0001283,2,3,Housekeeping,Late checkout clean,housekeeping,2026-03-24,2026-03-24,22,evening,P2,closed,whatsapp,90,72,24.0,False,1,
1276,SR0001284,2,4,Maintenance,AC not cooling,maintenance,2026-03-27,2026-03-27,19,evening,P1,closed,front_desk,120,108,18.0,False,0,
1277,SR0001285,2,8,Front Desk,Late check-in,front_office,2026-03-31,2026-03-31,11,morning,P2,closed,app,30,32,10.0,True,0,
1278,SR0001286,2,9,Front Desk,Key/access issue,front_office,2026-04-08,2026-04-08,12,afternoon,P1,closed,app,30,43,9.0,True,0,
1279,SR0001287,2,3,Housekeeping,Late checkout clean,housekeeping,2026-04-11,2026-04-11,16,afternoon,P2,closed,front_desk,90,33,9.0,False,0,
1280,SR0001288,2,6,Maintenance,Wi-Fi down,maintenance,2026-04-15,2026-04-15,10,morning,P1,closed,whatsapp,60,28,2.0,False,0,
1281,SR0001289,2,7,Maintenance,Plumbing,maintenance,2026-04-20,2026-04-20,9,morning,P2,closed,phone,180,46,14.0,False,0,
