property_key,property_code,stay_date,date_key,year_month,day_name,is_weekend,rooms_available,rooms_out_of_order,unit_nights_physical,rooms_sold,rooms_sold_microstay,room_revenue_net_inr,gst_inr,room_revenue_gross_inr,commission_inr,net_after_commission_inr,occupancy_pct,occupancy_pct_benchmark,occupancy_ooo_gap_pp,adr_inr,adr_excl_microstay_inr,revpar_inr
2,BLR-KOR,2025-08-18,20250818,2025-08,Monday,False,14,0,14,13,1,60858.88,7303.07,68161.95,4540.00,56318.88,92.86,92.86,0.00,4681.45,4964.33,4347.06
1,BLR-BTM,2025-05-20,20250520,2025-05,Tuesday,False,16,0,16,10,1,41872.56,5024.71,46897.27,2914.34,38958.22,62.50,62.50,0.00,4187.26,4497.61,2617.04
2,BLR-KOR,2025-11-12,20251112,2025-11,Wednesday,False,14,0,14,8,0,36505.22,1825.25,38330.47,819.68,35685.54,57.14,57.14,0.00,4563.15,4563.15,2607.52
1,BLR-BTM,2026-06-05,20260605,2026-06,Friday,False,16,0,16,16,1,69614.94,3480.77,73095.71,3395.10,66219.84,100.00,100.00,0.00,4350.93,4530.52,4350.93
1,BLR-BTM,2026-01-07,20260107,2026-01,Wednesday,False,16,0,16,16,1,67069.54,3353.49,70423.03,7906.26,59163.28,100.00,100.00,0.00,4191.85,4384.71,4191.85
2,BLR-KOR,2026-04-22,20260422,2026-04,Wednesday,False,14,0,14,14,1,64149.12,4265.83,68414.95,2895.06,61254.06,100.00,100.00,0.00,4582.08,4821.85,4582.08
1,BLR-BTM,2026-04-25,20260425,2026-04,Saturday,True,16,0,16,12,0,49100.12,2455.00,51555.12,3720.13,45379.99,75.00,75.00,0.00,4091.68,4091.68,3068.76
3,BLR-HSR,2026-03-29,20260329,2026-03,Sunday,True,9,1,10,4,0,15382.28,769.11,16151.39,1247.13,14135.15,44.44,40.00,4.44,3845.57,3845.57,1709.14
2,BLR-KOR,2025-03-09,20250309,2025-03,Sunday,True,14,0,14,6,1,24997.18,2999.66,27996.84,2721.87,22275.31,42.86,42.86,0.00,4166.20,4745.74,1785.51
2,BLR-KOR,2025-06-27,20250627,2025-06,Friday,False,14,0,14,6,0,27902.51,3348.31,31250.82,0.00,27902.51,42.86,42.86,0.00,4650.42,4650.42,1993.04
1,BLR-BTM,2026-04-07,20260407,2026-04,Tuesday,False,16,0,16,11,1,44925.53,2246.28,47171.81,4270.58,40654.95,68.75,68.75,0.00,4084.14,4308.40,2807.85
3,BLR-HSR,2026-03-26,20260326,2026-03,Thursday,False,10,0,10,2,0,7362.80,368.14,7730.94,0.00,7362.80,20.00,20.00,0.00,3681.40,3681.40,736.28
1,BLR-BTM,2026-05-06,20260506,2026-05,Wednesday,False,16,0,16,15,2,58760.10,2938.02,61698.12,2641.70,56118.40,93.75,93.75,0.00,3917.34,4281.39,3672.51
2,BLR-KOR,2026-06-14,20260614,2026-06,Sunday,True,13,1,14,13,0,59083.66,2954.19,62037.85,2122.45,56961.21,100.00,92.86,7.14,4544.90,4544.90,4544.90
2,BLR-KOR,2026-06-18,20260618,2026-06,Thursday,False,14,0,14,14,2,60948.05,4106.44,65054.49,2739.20,58208.85,100.00,100.00,0.00,4353.43,4904.67,4353.43
2,BLR-KOR,2026-07-10,20260710,2026-07,Friday,False,13,1,14,13,0,64941.20,4270.69,69211.89,3453.16,61488.04,100.00,92.86,7.14,4995.48,4995.48,4995.48
2,BLR-KOR,2025-10-01,20251001,2025-10,Wednesday,False,14,0,14,9,0,49914.58,3596.81,53511.39,2261.21,47653.37,64.29,64.29,0.00,5546.06,5546.06,3565.33
2,BLR-KOR,2025-10-06,20251006,2025-10,Monday,False,14,0,14,11,1,45581.80,2279.10,47860.90,2697.31,42884.49,78.57,78.57,0.00,4143.80,4425.61,3255.84
2,BLR-KOR,2026-07-29,20260729,2026-07,Wednesday,False,14,0,14,13,0,61979.26,3098.98,65078.24,4858.69,57120.57,92.86,92.86,0.00,4767.64,4767.64,4427.09
1,BLR-BTM,2025-07-04,20250704,2025-07,Friday,False,15,1,16,7,1,25759.00,3091.08,28850.08,1700.36,24058.64,46.67,43.75,2.92,3679.86,4126.09,1717.27
3,BLR-HSR,2026-07-11,20260711,2026-07,Saturday,True,10,0,10,4,0,14473.38,723.67,15197.05,562.32,13911.06,40.00,40.00,0.00,3618.35,3618.35,1447.34
2,BLR-KOR,2025-07-31,20250731,2025-07,Thursday,False,14,0,14,10,0,48725.86,6302.52,55028.38,3811.73,44914.13,71.43,71.43,0.00,4872.59,4872.59,3480.42
1,BLR-BTM,2025-04-06,20250406,2025-04,Sunday,True,16,0,16,16,1,63886.18,7666.33,71552.51,5120.57,58765.61,100.00,100.00,0.00,3992.89,4147.14,3992.89
1,BLR-BTM,2026-06-29,20260629,2026-06,Monday,False,16,0,16,9,1,34621.28,1731.07,36352.35,929.03,33692.25,56.25,56.25,0.00,3846.81,4178.18,2163.83
1,BLR-BTM,2025-04-09,20250409,2025-04,Wednesday,False,16,0,16,16,0,71124.02,8534.89,79658.91,6827.20,64296.82,100.00,100.00,0.00,4445.25,4445.25,4445.25
2,BLR-KOR,2026-04-19,20260419,2026-04,Sunday,True,14,0,14,14,0,66640.58,4390.40,71030.98,3633.54,63007.04,100.00,100.00,0.00,4760.04,4760.04,4760.04
1,BLR-BTM,2025-11-19,20251119,2025-11,Wednesday,False,16,0,16,10,0,45406.48,2270.33,47676.81,3620.15,41786.33,62.50,62.50,0.00,4540.65,4540.65,2837.91
2,BLR-KOR,2025-05-30,20250530,2025-05,Friday,False,14,0,14,10,1,40659.83,4879.17,45539.00,3415.78,37244.05,71.43,71.43,0.00,4065.98,4332.53,2904.27
2,BLR-KOR,2026-07-17,20260717,2026-07,Friday,False,13,1,14,11,2,42155.29,2107.78,44263.07,1644.40,40510.89,84.62,78.57,6.04,3832.30,4352.96,3242.71
2,BLR-KOR,2026-01-19,20260119,2026-01,Monday,False,14,0,14,9,0,37494.83,1874.75,39369.58,2391.25,35103.58,64.29,64.29,0.00,4166.09,4166.09,2678.20
3,BLR-HSR,2026-07-05,20260705,2026-07,Sunday,True,10,0,10,5,0,18632.09,931.61,19563.70,1588.29,17043.80,50.00,50.00,0.00,3726.42,3726.42,1863.21
2,BLR-KOR,2026-05-19,20260519,2026-05,Tuesday,False,14,0,14,6,0,27638.86,1381.95,29020.81,3019.34,24619.52,42.86,42.86,0.00,4606.48,4606.48,1974.20
1,BLR-BTM,2026-05-28,20260528,2026-05,Thursday,False,15,1,16,11,0,46663.23,2333.16,48996.39,1821.73,44841.50,73.33,68.75,4.58,4242.11,4242.11,3110.88
1,BLR-BTM,2026-03-23,20260323,2026-03,Monday,False,16,0,16,10,1,42088.29,2104.42,44192.71,3496.96,38591.33,62.50,62.50,0.00,4208.83,4546.49,2630.52
1,BLR-BTM,2026-05-21,20260521,2026-05,Thursday,False,15,1,16,8,0,35655.37,1782.77,37438.14,0.00,35655.37,53.33,50.00,3.33,4456.92,4456.92,2377.02
1,BLR-BTM,2025-04-10,20250410,2025-04,Thursday,False,16,0,16,16,0,70862.67,8503.53,79366.20,7162.55,63700.12,100.00,100.00,0.00,4428.92,4428.92,4428.92
2,BLR-KOR,2025-09-24,20250924,2025-09,Wednesday,False,13,1,14,6,0,28696.57,1434.84,30131.41,581.69,28114.88,46.15,42.86,3.30,4782.76,4782.76,2207.43
1,BLR-BTM,2025-07-17,20250717,2025-07,Thursday,False,16,0,16,16,0,72367.66,8684.12,81051.78,6339.95,66027.71,100.00,100.00,0.00,4522.98,4522.98,4522.98
1,BLR-BTM,2026-05-24,20260524,2026-05,Sunday,True,16,0,16,10,1,39575.68,1978.78,41554.46,1762.39,37813.29,62.50,62.50,0.00,3957.57,4294.12,2473.48
2,BLR-KOR,2025-05-09,20250509,2025-05,Friday,False,14,0,14,11,0,53343.79,6861.17,60204.96,4798.44,48545.35,78.57,78.57,0.00,4849.44,4849.44,3810.27
2,BLR-KOR,2025-03-24,20250324,2025-03,Monday,False,14,0,14,9,1,40919.95,4910.38,45830.33,2325.81,38594.14,64.29,64.29,0.00,4546.66,4866.63,2922.85
1,BLR-BTM,2025-03-19,20250319,2025-03,Wednesday,False,16,0,16,16,0,70049.26,8405.91,78455.17,7854.50,62194.76,100.00,100.00,0.00,4378.08,4378.08,4378.08
2,BLR-KOR,2025-03-27,20250327,2025-03,Thursday,False,13,1,14,13,2,57083.97,7329.35,64413.32,5779.86,51304.11,100.00,92.86,7.14,4391.07,4920.39,4391.07
3,BLR-HSR,2026-03-03,20260303,2026-03,Tuesday,False,10,0,10,2,0,6053.89,302.70,6356.59,481.39,5572.50,20.00,20.00,0.00,3026.95,3026.95,605.39
1,BLR-BTM,2026-05-31,20260531,2026-05,Sunday,True,16,0,16,14,0,60646.11,3032.32,63678.43,3933.34,56712.77,87.50,87.50,0.00,4331.87,4331.87,3790.38
1,BLR-BTM,2025-06-23,20250623,2025-06,Monday,False,15,1,16,11,1,44941.33,5392.95,50334.28,3780.50,41160.83,73.33,68.75,4.58,4085.58,4360.90,2996.09
3,BLR-HSR,2026-06-17,20260617,2026-06,Wednesday,False,10,0,10,8,2,26521.52,1326.07,27847.59,1559.90,24961.62,80.00,80.00,0.00,3315.19,4113.04,2652.15
2,BLR-KOR,2025-11-04,20251104,2025-11,Tuesday,False,14,0,14,13,1,60975.38,3048.76,64024.14,5732.14,55243.24,92.86,92.86,0.00,4690.41,4998.62,4355.38
1,BLR-BTM,2025-12-25,20251225,2025-12,Thursday,False,16,0,16,7,0,27122.40,1356.12,28478.52,2252.54,24869.86,43.75,43.75,0.00,3874.63,3874.63,1695.15
1,BLR-BTM,2026-05-03,20260503,2026-05,Sunday,True,16,0,16,10,0,42237.40,2111.87,44349.27,1417.02,40820.38,62.50,62.50,0.00,4223.74,4223.74,2639.84
1,BLR-BTM,2026-04-28,20260428,2026-04,Tuesday,False,16,0,16,15,0,61940.49,3097.03,65037.52,4516.07,57424.42,93.75,93.75,0.00,4129.37,4129.37,3871.28
3,BLR-HSR,2026-05-18,20260518,2026-05,Monday,False,10,0,10,4,1,10819.05,540.96,11360.01,717.73,10101.32,40.00,40.00,0.00,2704.76,3322.15,1081.91
1,BLR-BTM,2025-12-08,20251208,2025-12,Monday,False,16,0,16,15,0,65743.61,3287.20,69030.81,6084.35,59659.26,93.75,93.75,0.00,4382.91,4382.91,4108.98
1,BLR-BTM,2026-01-30,20260130,2026-01,Friday,False,16,0,16,12,1,48524.21,2426.23,50950.44,3294.17,45230.04,75.00,75.00,0.00,4043.68,4266.93,3032.76
3,BLR-HSR,2026-04-29,20260429,2026-04,Wednesday,False,10,0,10,6,1,17860.88,893.05,18753.93,681.27,17179.61,60.00,60.00,0.00,2976.81,3386.66,1786.09
1,BLR-BTM,2026-05-14,20260514,2026-05,Thursday,False,16,0,16,14,1,58411.38,2920.56,61331.94,2241.53,56169.85,87.50,87.50,0.00,4172.24,4405.79,3650.71
2,BLR-KOR,2026-06-17,20260617,2026-06,Wednesday,False,14,0,14,14,0,66134.86,4365.78,70500.64,942.35,65192.51,100.00,100.00,0.00,4723.92,4723.92,4723.92
2,BLR-KOR,2025-02-05,20250205,2025-02,Wednesday,False,14,0,14,11,0,51270.33,6152.45,57422.78,5515.71,45754.62,78.57,78.57,0.00,4660.94,4660.94,3662.17
1,BLR-BTM,2025-10-31,20251031,2025-10,Friday,False,16,0,16,13,0,55442.71,2772.14,58214.85,3500.36,51942.35,81.25,81.25,0.00,4264.82,4264.82,3465.17
2,BLR-KOR,2026-06-20,20260620,2026-06,Saturday,True,14,0,14,13,0,59141.02,4016.09,63157.11,4154.40,54986.62,92.86,92.86,0.00,4549.31,4549.31,4224.36
2,BLR-KOR,2026-01-27,20260127,2026-01,Tuesday,False,13,1,14,13,1,59473.38,2973.66,62447.04,4955.04,54518.34,100.00,92.86,7.14,4574.88,4859.70,4574.88
2,BLR-KOR,2025-06-23,20250623,2025-06,Monday,False,13,1,14,9,0,43265.50,5191.88,48457.38,3882.11,39383.39,69.23,64.29,4.95,4807.28,4807.28,3328.12
1,BLR-BTM,2026-01-12,20260112,2026-01,Monday,False,16,0,16,16,0,68836.38,3441.82,72278.20,5796.51,63039.87,100.00,100.00,0.00,4302.27,4302.27,4302.27
1,BLR-BTM,2025-10-28,20251028,2025-10,Tuesday,False,15,1,16,14,1,60252.07,3012.60,63264.67,5732.86,54519.21,93.33,87.50,5.83,4303.72,4541.43,4016.80
2,BLR-KOR,2025-09-04,20250904,2025-09,Thursday,False,14,0,14,12,1,56025.83,6723.10,62748.93,3891.08,52134.75,85.71,85.71,0.00,4668.82,4951.19,4001.85
2,BLR-KOR,2025-07-07,20250707,2025-07,Monday,False,14,0,14,11,0,55068.97,6608.29,61677.26,5236.74,49832.23,78.57,78.57,0.00,5006.27,5006.27,3933.50
2,BLR-KOR,2026-07-04,20260704,2026-07,Saturday,True,14,0,14,11,0,51477.08,3575.36,55052.44,2959.64,48517.44,78.57,78.57,0.00,4679.73,4679.73,3676.93
3,BLR-HSR,2026-04-12,20260412,2026-04,Sunday,True,10,0,10,3,0,11005.32,550.26,11555.58,0.00,11005.32,30.00,30.00,0.00,3668.44,3668.44,1100.53
2,BLR-KOR,2026-03-17,20260317,2026-03,Tuesday,False,13,1,14,11,0,50129.10,3490.87,53619.97,4325.08,45804.02,84.62,78.57,6.04,4557.19,4557.19,3856.08
1,BLR-BTM,2026-06-22,20260622,2026-06,Monday,False,16,0,16,15,0,66663.78,3333.19,69996.97,3039.53,63624.25,93.75,93.75,0.00,4444.25,4444.25,4166.49
2,BLR-KOR,2025-07-23,20250723,2025-07,Wednesday,False,13,1,14,9,1,41488.04,5429.76,46917.80,1643.63,39844.41,69.23,64.29,4.95,4609.78,5015.61,3191.39
2,BLR-KOR,2025-02-23,20250223,2025-02,Sunday,True,14,0,14,12,0,56996.47,6839.58,63836.05,7601.90,49394.57,85.71,85.71,0.00,4749.71,4749.71,4071.18
3,BLR-HSR,2026-04-25,20260425,2026-04,Saturday,True,10,0,10,5,0,17587.26,879.37,18466.63,0.00,17587.26,50.00,50.00,0.00,3517.45,3517.45,1758.73
2,BLR-KOR,2025-03-20,20250320,2025-03,Thursday,False,13,1,14,11,0,50640.01,6076.78,56716.79,4841.35,45798.66,84.62,78.57,6.04,4603.64,4603.64,3895.39
1,BLR-BTM,2025-03-10,20250310,2025-03,Monday,False,16,0,16,12,1,48774.96,5853.01,54627.97,875.92,47899.04,75.00,75.00,0.00,4064.58,4329.09,3048.44
1,BLR-BTM,2025-08-21,20250821,2025-08,Thursday,False,16,0,16,12,1,52202.18,6264.26,58466.44,4208.91,47993.27,75.00,75.00,0.00,4350.18,4619.92,3262.64
2,BLR-KOR,2026-04-20,20260420,2026-04,Monday,False,14,0,14,14,1,65824.90,4349.63,70174.53,3893.64,61931.26,100.00,100.00,0.00,4701.78,4984.01,4701.78
2,BLR-KOR,2026-04-09,20260409,2026-04,Thursday,False,14,0,14,14,1,64222.92,4269.52,68492.44,3879.35,60343.57,100.00,100.00,0.00,4587.35,4835.00,4587.35
2,BLR-KOR,2025-08-07,20250807,2025-08,Thursday,False,14,0,14,8,0,39995.30,4799.42,44794.72,5284.39,34710.91,57.14,57.14,0.00,4999.41,4999.41,2856.81
2,BLR-KOR,2025-12-17,20251217,2025-12,Wednesday,False,14,0,14,8,0,39918.69,1995.93,41914.62,4385.05,35533.64,57.14,57.14,0.00,4989.84,4989.84,2851.34
1,BLR-BTM,2025-05-28,20250528,2025-05,Wednesday,False,16,0,16,14,0,59833.80,7180.06,67013.86,2105.16,57728.64,87.50,87.50,0.00,4273.84,4273.84,3739.61
1,BLR-BTM,2025-05-12,20250512,2025-05,Monday,False,16,0,16,9,1,35141.22,4216.95,39358.17,4006.13,31135.09,56.25,56.25,0.00,3904.58,4190.09,2196.33
2,BLR-KOR,2025-07-16,20250716,2025-07,Wednesday,False,14,0,14,14,0,68127.16,8175.25,76302.41,3118.02,65009.14,100.00,100.00,0.00,4866.23,4866.23,4866.23
2,BLR-KOR,2025-04-21,20250421,2025-04,Monday,False,14,0,14,12,0,57096.26,6851.54,63947.80,2663.32,54432.94,85.71,85.71,0.00,4758.02,4758.02,4078.30
3,BLR-HSR,2026-03-14,20260314,2026-03,Saturday,True,8,2,10,4,0,12819.95,641.01,13460.96,906.52,11913.43,50.00,40.00,10.00,3204.99,3204.99,1602.49
2,BLR-KOR,2025-11-02,20251102,2025-11,Sunday,True,14,0,14,14,0,64919.98,3246.00,68165.98,4851.38,60068.60,100.00,100.00,0.00,4637.14,4637.14,4637.14
1,BLR-BTM,2026-04-21,20260421,2026-04,Tuesday,False,16,0,16,16,0,67450.99,3372.54,70823.53,4176.16,63274.83,100.00,100.00,0.00,4215.69,4215.69,4215.69
3,BLR-HSR,2026-07-30,20260730,2026-07,Thursday,False,10,0,10,6,1,19158.34,957.92,20116.26,1598.70,17559.64,60.00,60.00,0.00,3193.06,3601.65,1915.83
3,BLR-HSR,2026-05-07,20260507,2026-05,Thursday,False,8,2,10,5,0,18893.25,944.66,19837.91,2064.57,16828.68,62.50,50.00,12.50,3778.65,3778.65,2361.66
2,BLR-KOR,2025-06-21,20250621,2025-06,Saturday,True,14,0,14,12,0,57167.27,6860.09,64027.36,3199.59,53967.68,85.71,85.71,0.00,4763.94,4763.94,4083.38
1,BLR-BTM,2025-10-04,20251004,2025-10,Saturday,True,16,0,16,11,1,47260.73,2363.03,49623.76,2353.72,44907.01,68.75,68.75,0.00,4296.43,4640.01,2953.80
2,BLR-KOR,2025-03-17,20250317,2025-03,Monday,False,14,0,14,14,1,61699.60,7403.95,69103.55,6015.97,55683.63,100.00,100.00,0.00,4407.11,4629.09,4407.11
2,BLR-KOR,2025-09-08,20250908,2025-09,Monday,False,13,1,14,11,0,53743.95,6449.29,60193.24,7148.91,46595.04,84.62,78.57,6.04,4885.81,4885.81,4134.15
1,BLR-BTM,2025-12-17,20251217,2025-12,Wednesday,False,16,0,16,11,0,46511.19,2325.57,48836.76,2697.07,43814.12,68.75,68.75,0.00,4228.29,4228.29,2906.95
1,BLR-BTM,2025-09-22,20250922,2025-09,Monday,False,16,0,16,16,1,69794.01,3489.69,73283.70,7374.47,62419.54,100.00,100.00,0.00,4362.13,4586.80,4362.13
2,BLR-KOR,2026-05-15,20260515,2026-05,Friday,False,14,0,14,12,0,57734.14,2886.70,60620.84,4614.43,53119.71,85.71,85.71,0.00,4811.18,4811.18,4123.87
1,BLR-BTM,2025-03-16,20250316,2025-03,Sunday,True,16,0,16,14,2,55560.78,6667.29,62228.07,3649.85,51910.93,87.50,87.50,0.00,3968.63,4439.56,3472.55
1,BLR-BTM,2026-03-20,20260320,2026-03,Friday,False,15,1,16,14,0,62768.82,4150.79,66919.61,3554.67,59214.15,93.33,87.50,5.83,4483.49,4483.49,4184.59
2,BLR-KOR,2025-05-23,20250523,2025-05,Friday,False,14,0,14,13,0,56613.15,6793.57,63406.72,2292.38,54320.77,92.86,92.86,0.00,4354.86,4354.86,4043.80
2,BLR-KOR,2025-03-16,20250316,2025-03,Sunday,True,14,0,14,14,2,59110.47,7093.26,66203.73,4260.47,54850.00,100.00,100.00,0.00,4222.18,4744.40,4222.18
1,BLR-BTM,2025-08-28,20250828,2025-08,Thursday,False,15,1,16,11,1,46001.47,5520.18,51521.65,1575.27,44426.20,73.33,68.75,4.58,4181.95,4471.70,3066.76
2,BLR-KOR,2026-08-07,20260807,2026-08,Friday,False,14,0,14,14,1,64301.50,3215.07,67516.57,5636.07,58665.43,100.00,100.00,0.00,4592.96,4852.27,4592.96
1,BLR-BTM,2025-02-18,20250218,2025-02,Tuesday,False,16,0,16,11,0,44725.60,5367.07,50092.67,864.00,43861.60,68.75,68.75,0.00,4065.96,4065.96,2795.35
3,BLR-HSR,2026-05-04,20260504,2026-05,Monday,False,10,0,10,3,0,8548.44,427.43,8975.87,1043.67,7504.77,30.00,30.00,0.00,2849.48,2849.48,854.84
1,BLR-BTM,2026-05-11,20260511,2026-05,Monday,False,16,0,16,14,0,60362.74,3018.13,63380.87,3441.55,56921.19,87.50,87.50,0.00,4311.62,4311.62,3772.67
2,BLR-KOR,2025-10-20,20251020,2025-10,Monday,False,14,0,14,7,0,31181.69,1559.08,32740.77,1829.04,29352.65,50.00,50.00,0.00,4454.53,4454.53,2227.26
1,BLR-BTM,2025-12-30,20251230,2025-12,Tuesday,False,16,0,16,7,1,22392.39,1119.62,23512.01,1222.20,21170.19,43.75,43.75,0.00,3198.91,3508.88,1399.52
3,BLR-HSR,2026-05-27,20260527,2026-05,Wednesday,False,10,0,10,3,0,11311.20,565.56,11876.76,0.00,11311.20,30.00,30.00,0.00,3770.40,3770.40,1131.12
1,BLR-BTM,2025-09-02,20250902,2025-09,Tuesday,False,16,0,16,11,2,42252.41,5070.29,47322.70,4151.33,38101.08,68.75,68.75,0.00,3841.13,4447.18,2640.78
2,BLR-KOR,2025-05-10,20250510,2025-05,Saturday,True,13,1,14,10,0,48345.63,6261.39,54607.02,2824.99,45520.64,76.92,71.43,5.49,4834.56,4834.56,3718.89
1,BLR-BTM,2025-09-14,20250914,2025-09,Sunday,True,16,0,16,11,0,47864.69,5743.76,53608.45,2828.81,45035.88,68.75,68.75,0.00,4351.34,4351.34,2991.54
1,BLR-BTM,2025-05-13,20250513,2025-05,Tuesday,False,15,1,16,10,0,41202.66,4944.32,46146.98,3025.52,38177.14,66.67,62.50,4.17,4120.27,4120.27,2746.84
1,BLR-BTM,2025-04-13,20250413,2025-04,Sunday,True,16,0,16,16,1,64443.02,7733.17,72176.19,7023.88,57419.14,100.00,100.00,0.00,4027.69,4237.09,4027.69
1,BLR-BTM,2026-02-15,20260215,2026-02,Sunday,True,16,0,16,13,0,57896.71,2894.85,60791.56,2834.18,55062.53,81.25,81.25,0.00,4453.59,4453.59,3618.54
2,BLR-KOR,2026-05-28,20260528,2026-05,Thursday,False,13,1,14,13,1,58195.72,3930.86,62126.58,2186.20,56009.52,100.00,92.86,7.14,4476.59,4761.84,4476.59
2,BLR-KOR,2025-02-01,20250201,2025-02,Saturday,True,14,0,14,3,1,8749.38,1049.93,9799.31,154.37,8595.01,21.43,21.43,0.00,2916.46,3731.50,624.96
2,BLR-KOR,2025-10-23,20251023,2025-10,Thursday,False,14,0,14,10,1,45582.60,2279.14,47861.74,4699.68,40882.92,71.43,71.43,0.00,4558.26,4963.48,3255.90
1,BLR-BTM,2026-02-04,20260204,2026-02,Wednesday,False,16,0,16,12,0,56696.87,2834.85,59531.72,2939.58,53757.29,75.00,75.00,0.00,4724.74,4724.74,3543.55
2,BLR-KOR,2025-03-14,20250314,2025-03,Friday,False,14,0,14,13,0,61476.10,7377.12,68853.22,5073.79,56402.31,92.86,92.86,0.00,4728.93,4728.93,4391.15
1,BLR-BTM,2025-02-17,20250217,2025-02,Monday,False,16,0,16,13,0,55641.09,6676.93,62318.02,828.20,54812.89,81.25,81.25,0.00,4280.08,4280.08,3477.57
2,BLR-KOR,2026-04-15,20260415,2026-04,Wednesday,False,13,1,14,13,0,63570.50,4236.89,67807.39,3772.43,59798.07,100.00,92.86,7.14,4890.04,4890.04,4890.04
2,BLR-KOR,2026-02-20,20260220,2026-02,Friday,False,13,1,14,13,0,66188.28,3309.41,69497.69,3208.28,62980.00,100.00,92.86,7.14,5091.41,5091.41,5091.41
2,BLR-KOR,2025-07-25,20250725,2025-07,Friday,False,14,0,14,10,1,44390.42,5778.05,50168.47,2918.47,41471.95,71.43,71.43,0.00,4439.04,4815.03,3170.74
1,BLR-BTM,2026-07-15,20260715,2026-07,Wednesday,False,16,0,16,14,1,61436.94,3071.86,64508.80,5339.55,56097.39,87.50,87.50,0.00,4388.35,4633.59,3839.81
3,BLR-HSR,2026-07-22,20260722,2026-07,Wednesday,False,10,0,10,8,0,31304.26,1565.21,32869.47,818.13,30486.13,80.00,80.00,0.00,3913.03,3913.03,3130.43
1,BLR-BTM,2025-08-15,20250815,2025-08,Friday,False,16,0,16,15,1,62658.05,7518.96,70177.01,4576.65,58081.40,93.75,93.75,0.00,4177.20,4395.38,3916.13
3,BLR-HSR,2026-06-07,20260607,2026-06,Sunday,True,10,0,10,6,0,20753.80,1037.69,21791.49,612.45,20141.35,60.00,60.00,0.00,3458.97,3458.97,2075.38
1,BLR-BTM,2026-06-23,20260623,2026-06,Tuesday,False,16,0,16,12,0,52612.62,2630.63,55243.25,2021.42,50591.20,75.00,75.00,0.00,4384.39,4384.39,3288.29
1,BLR-BTM,2026-03-14,20260314,2026-03,Saturday,True,16,0,16,11,1,45478.45,2273.92,47752.37,3104.12,42374.33,68.75,68.75,0.00,4134.40,4413.56,2842.40
3,BLR-HSR,2026-06-28,20260628,2026-06,Sunday,True,10,0,10,2,0,7288.55,364.43,7652.98,0.00,7288.55,20.00,20.00,0.00,3644.28,3644.28,728.86
3,BLR-HSR,2026-04-04,20260404,2026-04,Saturday,True,10,0,10,1,0,3678.92,183.95,3862.87,0.00,3678.92,10.00,10.00,0.00,3678.92,3678.92,367.89
2,BLR-KOR,2026-03-07,20260307,2026-03,Saturday,True,13,1,14,12,0,56538.42,2826.93,59365.35,1849.92,54688.50,92.31,85.71,6.59,4711.54,4711.54,4349.11
2,BLR-KOR,2025-12-31,20251231,2025-12,Wednesday,False,13,1,14,4,0,17779.56,888.97,18668.53,1865.19,15914.37,30.77,28.57,2.20,4444.89,4444.89,1367.66
2,BLR-KOR,2025-06-08,20250608,2025-06,Sunday,True,14,0,14,9,0,42660.64,5119.27,47779.91,1545.99,41114.65,64.29,64.29,0.00,4740.07,4740.07,3047.19
2,BLR-KOR,2025-07-22,20250722,2025-07,Tuesday,False,14,0,14,14,1,61300.08,7356.02,68656.10,1608.36,59691.72,100.00,100.00,0.00,4378.58,4633.14,4378.58
2,BLR-KOR,2026-03-04,20260304,2026-03,Wednesday,False,14,0,14,13,0,64216.86,3210.85,67427.71,3502.08,60714.78,92.86,92.86,0.00,4939.76,4939.76,4586.92
1,BLR-BTM,2026-08-02,20260802,2026-08,Sunday,True,16,0,16,15,0,65937.89,3296.88,69234.77,5572.88,60365.01,93.75,93.75,0.00,4395.86,4395.86,4121.12
3,BLR-HSR,2026-03-19,20260319,2026-03,Thursday,False,10,0,10,4,0,13248.70,662.44,13911.14,882.89,12365.81,40.00,40.00,0.00,3312.18,3312.18,1324.87
1,BLR-BTM,2025-11-02,20251102,2025-11,Sunday,True,16,0,16,7,0,30670.73,1533.54,32204.27,631.76,30038.97,43.75,43.75,0.00,4381.53,4381.53,1916.92
1,BLR-BTM,2025-08-07,20250807,2025-08,Thursday,False,16,0,16,12,0,53230.12,6387.62,59617.74,2015.74,51214.38,75.00,75.00,0.00,4435.84,4435.84,3326.88
1,BLR-BTM,2025-08-22,20250822,2025-08,Friday,False,16,0,16,12,0,54195.55,6503.47,60699.02,5965.72,48229.83,75.00,75.00,0.00,4516.30,4516.30,3387.22
1,BLR-BTM,2026-01-16,20260116,2026-01,Friday,False,16,0,16,12,0,53316.35,2665.80,55982.15,4386.17,48930.18,75.00,75.00,0.00,4443.03,4443.03,3332.27
1,BLR-BTM,2025-10-08,20251008,2025-10,Wednesday,False,16,0,16,13,1,55261.78,2763.10,58024.88,7815.61,47446.17,81.25,81.25,0.00,4250.91,4525.25,3453.86
1,BLR-BTM,2025-06-10,20250610,2025-06,Tuesday,False,16,0,16,13,0,53516.09,6421.95,59938.04,3519.11,49996.98,81.25,81.25,0.00,4116.62,4116.62,3344.76
2,BLR-KOR,2026-06-19,20260619,2026-06,Friday,False,14,0,14,14,0,65743.08,4346.19,70089.27,2321.67,63421.41,100.00,100.00,0.00,4695.93,4695.93,4695.93
