guest_key,guest_id,home_city,guest_segment,has_phone,has_email
5340,G005340,Kochi,leisure,True,True
5341,G005341,Chennai,leisure,True,True
5342,G005342,Delhi,corporate,True,True
5343,G005343,Indore,corporate,True,True
5344,G005344,Kochi,corporate,True,True
5345,G005345,Chennai,corporate,True,True
5346,G005346,Hyderabad,corporate,True,True
5347,G005347,Hyderabad,corporate,True,True
5348,G005348,Pune,relocation,True,True
5349,G005349,Chennai,leisure,True,True
5350,G005350,Ahmedabad,relocation,True,True
5351,G005351,Indore,corporate,True,True
5352,G005352,Delhi,leisure,True,True
5353,G005353,Indore,corporate,True,True
5354,G005354,Kolkata,corporate,True,False
5355,G005355,Ahmedabad,unknown,True,True
5356,G005356,Ahmedabad,corporate,False,True
5357,G005357,Ahmedabad,relocation,True,True
5358,G005358,Hyderabad,leisure,True,True
5359,G005359,Nagpur,corporate,True,True
5360,G005360,Chennai,leisure,True,True
5361,G005361,Kolkata,relocation,True,True
5362,G005362,Indore,corporate,True,False
5363,G005363,Coimbatore,leisure,True,True
5364,G005364,Coimbatore,relocation,True,True
5365,G005365,Pune,corporate,True,True
5366,G005366,Kolkata,corporate,True,True
5367,G005367,Nagpur,relocation,True,True
5368,G005368,Kochi,corporate,True,True
5369,G005369,Kolkata,corporate,True,True
5370,G005370,Kolkata,corporate,True,True
5371,G005371,Coimbatore,corporate,True,True
5372,G005372,Pune,leisure,True,True
5373,G005373,Coimbatore,corporate,True,True
5374,G005374,Raipur,corporate,True,True
5375,G005375,Kolkata,unknown,True,True
5376,G005376,Hyderabad,relocation,True,True
5377,G005377,Indore,corporate,True,True
5378,G005378,Hyderabad,corporate,True,True
5379,G005379,Lucknow,corporate,True,True
5380,G005380,Kochi,corporate,True,True
5381,G005381,Mumbai,corporate,True,True
5382,G005382,Delhi,relocation,True,True
5383,G005383,Kolkata,corporate,True,True
5384,G005384,Coimbatore,corporate,True,True
5385,G005385,Raipur,unknown,False,True
5386,G005386,Indore,relocation,True,True
5387,G005387,Delhi,corporate,True,True
5388,G005388,Coimbatore,corporate,True,True
5389,G005389,Pune,corporate,True,True
5390,G005390,Lucknow,corporate,True,True
5391,G005391,Hyderabad,relocation,True,True
5392,G005392,Kochi,corporate,True,True
5393,G005393,Hyderabad,relocation,True,True
5394,G005394,Kolkata,unknown,True,True
5395,G005395,Lucknow,corporate,True,True
5396,G005396,Ahmedabad,relocation,True,True
5397,G005397,Raipur,leisure,True,True
5398,G005398,Nagpur,corporate,True,True
5399,G005399,Indore,corporate,True,True
5400,G005400,Kochi,corporate,True,True
5401,G005401,Ahmedabad,corporate,True,True
5402,G005402,Coimbatore,corporate,True,True
5403,G005403,Lucknow,corporate,True,True
5404,G005404,Lucknow,relocation,True,True
5405,G005405,Nagpur,corporate,True,True
5406,G005406,Hyderabad,corporate,True,True
5407,G005407,Chennai,corporate,False,True
5408,G005408,Mumbai,corporate,True,True
5409,G005409,Chennai,corporate,True,True
5410,G005410,Pune,corporate,True,True
5411,G005411,Chennai,relocation,True,True
5412,G005412,Nagpur,leisure,True,True
5413,G005413,Kochi,corporate,True,True
5414,G005414,Hyderabad,corporate,True,True
5415,G005415,Chennai,corporate,True,True
5416,G005416,Mumbai,corporate,True,True
5417,G005417,Kolkata,corporate,True,True
5418,G005418,Kochi,corporate,True,True
5419,G005419,Coimbatore,leisure,False,True
5420,G005420,Jaipur,unknown,True,True
5421,G005421,Jaipur,corporate,True,True
5422,G005422,Lucknow,corporate,True,True
5423,G005423,Pune,corporate,True,True
5424,G005424,Coimbatore,corporate,True,True
5425,G005425,Lucknow,corporate,True,True
5426,G005426,Pune,leisure,True,True
5427,G005427,Hyderabad,corporate,True,True
5428,G005428,Coimbatore,corporate,True,True
5429,G005429,Lucknow,leisure,True,True
5430,G005430,Jaipur,corporate,True,True
5431,G005431,Indore,corporate,True,True
5432,G005432,Lucknow,relocation,True,True
5433,G005433,Kochi,leisure,False,True
5434,G005434,Chennai,relocation,True,True
5435,G005435,Hyderabad,unknown,True,True
5436,G005436,Chennai,unknown,True,True
5437,G005437,Ahmedabad,corporate,True,True
5438,G005438,Raipur,corporate,True,True
5439,G005439,Chennai,corporate,True,True
5440,G005440,Kolkata,corporate,True,True
5441,G005441,Raipur,corporate,True,True
5442,G005442,Delhi,corporate,True,True
5443,G005443,Lucknow,relocation,True,True
5444,G005444,Hyderabad,relocation,True,True
5445,G005445,Coimbatore,corporate,True,True
5446,G005446,Coimbatore,corporate,True,True
5447,G005447,Kolkata,leisure,True,True
5448,G005448,Jaipur,corporate,False,True
5449,G005449,Kochi,corporate,True,True
5450,G005450,Nagpur,relocation,True,True
5451,G005451,Delhi,leisure,False,True
5452,G005452,Jaipur,relocation,True,True
5453,G005453,Chennai,corporate,True,True
5454,G005454,Kolkata,corporate,True,True
5455,G005455,Chennai,unknown,True,False
5456,G005456,Chennai,leisure,True,True
5457,G005457,Indore,leisure,True,True
5458,G005458,Chennai,relocation,True,True
5459,G005459,Indore,leisure,True,True
5460,G005460,Nagpur,corporate,True,True
5461,G005461,Chennai,corporate,True,True
5462,G005462,Pune,corporate,False,True
5463,G005463,Lucknow,unknown,True,True
5464,G005464,Indore,corporate,True,True
5465,G005465,Kolkata,unknown,True,True
5466,G005466,Jaipur,leisure,True,True
5467,G005467,Coimbatore,corporate,True,True
5468,G005468,Ahmedabad,leisure,True,True
5469,G005469,Jaipur,corporate,True,True
5470,G005470,Mumbai,corporate,True,True
5471,G005471,Jaipur,leisure,True,True
5472,G005472,Coimbatore,leisure,True,True
5473,G005473,Ahmedabad,corporate,True,True
5474,G005474,Chennai,corporate,True,True
5475,G005475,Hyderabad,corporate,True,True
5476,G005476,Hyderabad,leisure,True,True
5477,G005477,Kochi,relocation,True,False
5478,G005478,Coimbatore,corporate,True,True
5479,G005479,Nagpur,unknown,True,True
5480,G005480,Coimbatore,corporate,False,True
5481,G005481,Chennai,leisure,True,True
5482,G005482,Hyderabad,relocation,True,True
5483,G005483,Raipur,relocation,True,True
5484,G005484,Lucknow,corporate,True,True
5485,G005485,Delhi,leisure,True,True
5486,G005486,Kochi,relocation,True,True
5487,G005487,Chennai,corporate,True,True
5488,G005488,Raipur,corporate,True,True
5489,G005489,Nagpur,unknown,True,True
5490,G005490,Nagpur,corporate,True,True
5491,G005491,Jaipur,relocation,True,True
5492,G005492,Pune,corporate,True,True
5493,G005493,Ahmedabad,corporate,True,True
5494,G005494,Raipur,corporate,True,True
5495,G005495,Hyderabad,corporate,True,True
5496,G005496,Delhi,leisure,True,True
5497,G005497,Hyderabad,corporate,True,True
5498,G005498,Lucknow,leisure,True,True
5499,G005499,Hyderabad,corporate,True,True
5500,G005500,Kolkata,leisure,True,False
5501,G005501,Jaipur,relocation,True,True
5502,G005502,Raipur,corporate,True,True
5503,G005503,Chennai,corporate,True,True
5504,G005504,Jaipur,leisure,True,True
5505,G005505,Hyderabad,corporate,True,True
5506,G005506,Kolkata,corporate,True,True
5507,G005507,Ahmedabad,leisure,True,True
5508,G005508,Kochi,relocation,True,True
5509,G005509,Jaipur,corporate,True,True
5510,G005510,Pune,leisure,True,True
5511,G005511,Lucknow,relocation,True,True
5512,G005512,Delhi,corporate,True,True
5513,G005513,Jaipur,corporate,True,True
5514,G005514,Raipur,unknown,True,True
5515,G005515,Chennai,corporate,True,True
5516,G005516,Ahmedabad,corporate,True,False
5517,G005517,Nagpur,leisure,True,True
5518,G005518,Pune,corporate,True,True
5519,G005519,Jaipur,leisure,True,True
5520,G005520,Raipur,corporate,False,True
5521,G005521,Nagpur,corporate,True,True
5522,G005522,Delhi,relocation,True,True
5523,G005523,Hyderabad,relocation,True,True
5524,G005524,Delhi,leisure,True,True
5525,G005525,Raipur,corporate,True,True
5526,G005526,Jaipur,relocation,True,True
5527,G005527,Hyderabad,corporate,True,True
5528,G005528,Raipur,leisure,True,True
5529,G005529,Pune,leisure,True,True
5530,G005530,Ahmedabad,leisure,False,True
5531,G005531,Ahmedabad,relocation,True,True
5532,G005532,Pune,corporate,True,False
5533,G005533,Kochi,leisure,True,True
5534,G005534,Coimbatore,unknown,True,True
5535,G005535,Coimbatore,corporate,True,True
5536,G005536,Hyderabad,corporate,True,False
5537,G005537,Kochi,corporate,True,True
5538,G005538,Pune,corporate,True,True
5539,G005539,Chennai,corporate,False,True
5540,G005540,Ahmedabad,corporate,True,True
5541,G005541,Chennai,corporate,True,True
5542,G005542,Delhi,leisure,False,True
5543,G005543,Mumbai,corporate,True,True
5544,G005544,Nagpur,relocation,True,True
5545,G005545,Chennai,unknown,True,True
5546,G005546,Kochi,corporate,True,True
5547,G005547,Indore,corporate,True,True
5548,G005548,Pune,corporate,True,True
5549,G005549,Kochi,corporate,True,True
5550,G005550,Mumbai,leisure,True,True
5551,G005551,Raipur,leisure,True,True
5552,G005552,Delhi,leisure,True,True
5553,G005553,Indore,corporate,True,True
5554,G005554,Hyderabad,leisure,True,True
5555,G005555,Pune,corporate,True,True
5556,G005556,Mumbai,corporate,True,True
5557,G005557,Mumbai,relocation,True,True
5558,G005558,Coimbatore,leisure,True,True
5559,G005559,Coimbatore,leisure,True,True
5560,G005560,Jaipur,corporate,True,True
5561,G005561,Jaipur,corporate,True,True
5562,G005562,Hyderabad,corporate,True,True
5563,G005563,Chennai,leisure,True,True
5564,G005564,Pune,corporate,True,True
5565,G005565,Raipur,corporate,True,True
5566,G005566,Mumbai,leisure,True,True
5567,G005567,Kolkata,corporate,True,True
5568,G005568,Hyderabad,leisure,True,True
5569,G005569,Chennai,unknown,True,True
5570,G005570,Coimbatore,corporate,True,True
5571,G005571,Pune,corporate,True,True
5572,G005572,Jaipur,corporate,True,True
5573,G005573,Nagpur,corporate,True,True
5574,G005574,Kolkata,corporate,True,True
5575,G005575,Nagpur,leisure,True,True
5576,G005576,Nagpur,corporate,True,True
5577,G005577,Coimbatore,relocation,True,True
5578,G005578,Kolkata,unknown,True,True
5579,G005579,Kolkata,corporate,True,True
5580,G005580,Chennai,corporate,True,True
5581,G005581,Kochi,leisure,True,True
5582,G005582,Kolkata,corporate,True,True
5583,G005583,Kochi,corporate,True,True
5584,G005584,Raipur,corporate,True,True
5585,G005585,Kochi,unknown,True,True
5586,G005586,Hyderabad,leisure,True,True
5587,G005587,Delhi,corporate,True,True
5588,G005588,Indore,leisure,True,True
5589,G005589,Kolkata,leisure,True,True
5590,G005590,Kochi,corporate,True,True
5591,G005591,Chennai,corporate,True,False
5592,G005592,Delhi,corporate,True,True
5593,G005593,Hyderabad,relocation,True,True
5594,G005594,Lucknow,unknown,True,True
5595,G005595,Indore,leisure,True,True
5596,G005596,Kolkata,relocation,True,True
5597,G005597,Hyderabad,corporate,True,True
5598,G005598,Raipur,corporate,True,True
5599,G005599,Mumbai,relocation,True,True
5600,G005600,Jaipur,leisure,True,True
5601,G005601,Coimbatore,leisure,True,True
5602,G005602,Chennai,corporate,True,True
5603,G005603,Indore,leisure,True,True
5604,G005604,Delhi,unknown,True,True
5605,G005605,Jaipur,leisure,True,True
5606,G005606,Indore,corporate,True,True
5607,G005607,Pune,leisure,True,True
5608,G005608,Hyderabad,corporate,True,True
5609,G005609,Indore,unknown,True,True
5610,G005610,Raipur,corporate,False,True
5611,G005611,Indore,corporate,True,True
5612,G005612,Indore,relocation,True,True
5613,G005613,Delhi,leisure,True,True
5614,G005614,Mumbai,corporate,True,True
5615,G005615,Chennai,corporate,True,True
5616,G005616,Lucknow,leisure,False,True
5617,G005617,Delhi,relocation,True,True
5618,G005618,Kochi,leisure,True,True
5619,G005619,Nagpur,relocation,True,True
5620,G005620,Raipur,corporate,True,True
5621,G005621,Hyderabad,corporate,True,True
5622,G005622,Chennai,corporate,True,True
5623,G005623,Jaipur,unknown,True,True
5624,G005624,Hyderabad,corporate,True,True
5625,G005625,Coimbatore,corporate,True,True
5626,G005626,Nagpur,relocation,True,False
5627,G005627,Pune,corporate,True,True
5628,G005628,Raipur,corporate,True,True
5629,G005629,Lucknow,leisure,True,True
5630,G005630,Pune,leisure,True,True
5631,G005631,Lucknow,corporate,True,True
5632,G005632,Jaipur,relocation,True,True
5633,G005633,Nagpur,corporate,True,True
5634,G005634,Mumbai,corporate,True,True
5635,G005635,Pune,unknown,True,True
5636,G005636,Hyderabad,relocation,True,True
5637,G005637,Kolkata,corporate,True,True
5638,G005638,Nagpur,corporate,True,True
5639,G005639,Delhi,leisure,True,True
5640,G005640,Kolkata,unknown,True,True
5641,G005641,Kochi,corporate,True,True
5642,G005642,Raipur,relocation,True,True
5643,G005643,Hyderabad,leisure,True,True
5644,G005644,Kochi,leisure,True,True
5645,G005645,Ahmedabad,corporate,True,True
5646,G005646,Kochi,leisure,True,True
5647,G005647,Indore,corporate,True,True
5648,G005648,Nagpur,leisure,True,True
5649,G005649,Coimbatore,corporate,True,True
5650,G005650,Delhi,corporate,True,True
5651,G005651,Delhi,leisure,True,True
5652,G005652,Pune,corporate,True,True
5653,G005653,Nagpur,corporate,True,True
5654,G005654,Ahmedabad,relocation,True,True
5655,G005655,Lucknow,corporate,True,True
5656,G005656,Hyderabad,leisure,True,True
5657,G005657,Raipur,corporate,True,True
5658,G005658,Raipur,unknown,True,True
5659,G005659,Indore,corporate,True,True
5660,G005660,Chennai,relocation,False,True
5661,G005661,Pune,corporate,True,True
5662,G005662,Pune,relocation,True,True
5663,G005663,Ahmedabad,leisure,True,True
5664,G005664,Raipur,unknown,True,True
5665,G005665,Indore,corporate,True,True
5666,G005666,Chennai,unknown,True,True
5667,G005667,Coimbatore,relocation,True,True
5668,G005668,Kolkata,corporate,True,True
5669,G005669,Coimbatore,leisure,True,True
5670,G005670,Mumbai,corporate,True,True
5671,G005671,Chennai,leisure,True,True
5672,G005672,Jaipur,corporate,True,True
5673,G005673,Delhi,leisure,True,True
5674,G005674,Pune,corporate,True,True
5675,G005675,Indore,leisure,True,True
5676,G005676,Pune,leisure,True,True
5677,G005677,Pune,corporate,True,True
5678,G005678,Chennai,leisure,True,True
5679,G005679,Pune,leisure,True,True
5680,G005680,Indore,corporate,True,True
5681,G005681,Coimbatore,corporate,True,True
5682,G005682,Ahmedabad,corporate,True,True
5683,G005683,Pune,leisure,True,True
5684,G005684,Nagpur,relocation,True,True
5685,G005685,Hyderabad,corporate,True,True
5686,G005686,Lucknow,corporate,True,True
5687,G005687,Nagpur,unknown,True,True
5688,G005688,Lucknow,leisure,True,True
5689,G005689,Lucknow,corporate,True,False
5690,G005690,Kochi,corporate,True,True
5691,G005691,Hyderabad,leisure,True,True
5692,G005692,Jaipur,unknown,True,True
5693,G005693,Chennai,corporate,True,True
5694,G005694,Ahmedabad,relocation,True,True
5695,G005695,Jaipur,corporate,True,True
5696,G005696,Ahmedabad,relocation,True,True
5697,G005697,Nagpur,corporate,True,True
5698,G005698,Ahmedabad,corporate,True,True
5699,G005699,Jaipur,corporate,True,True
5700,G005700,Pune,corporate,False,True
5701,G005701,Hyderabad,unknown,True,True
5702,G005702,Lucknow,relocation,True,False
5703,G005703,Jaipur,corporate,True,True
5704,G005704,Raipur,relocation,True,True
5705,G005705,Lucknow,corporate,True,True
5706,G005706,Pune,leisure,True,True
5707,G005707,Delhi,relocation,False,True
5708,G005708,Nagpur,leisure,True,True
5709,G005709,Mumbai,corporate,True,True
5710,G005710,Pune,relocation,True,True
5711,G005711,Chennai,relocation,True,True
5712,G005712,Lucknow,corporate,True,True
5713,G005713,Coimbatore,corporate,True,True
5714,G005714,Mumbai,relocation,True,True
5715,G005715,Indore,corporate,True,True
5716,G005716,Kolkata,leisure,True,True
5717,G005717,Indore,corporate,True,False
5718,G005718,Pune,leisure,True,True
5719,G005719,Pune,corporate,True,False
5720,G005720,Lucknow,corporate,True,True
5721,G005721,Kochi,corporate,True,True
5722,G005722,Delhi,corporate,True,True
5723,G005723,Nagpur,corporate,True,True
5724,G005724,Kolkata,corporate,True,True
5725,G005725,Lucknow,corporate,True,True
5726,G005726,Delhi,relocation,False,True
5727,G005727,Ahmedabad,unknown,True,True
5728,G005728,Raipur,leisure,True,True
5729,G005729,Delhi,leisure,True,True
5730,G005730,Kolkata,relocation,False,True
5731,G005731,Pune,corporate,True,True
5732,G005732,Kochi,corporate,True,True
5733,G005733,Kolkata,corporate,True,True
5734,G005734,Kolkata,relocation,True,True
5735,G005735,Ahmedabad,relocation,True,True
5736,G005736,Chennai,corporate,True,True
5737,G005737,Indore,leisure,True,True
5738,G005738,Jaipur,leisure,True,True
5739,G005739,Mumbai,corporate,True,True
5740,G005740,Jaipur,corporate,True,True
5741,G005741,Nagpur,leisure,True,True
5742,G005742,Kochi,relocation,True,True
5743,G005743,Mumbai,leisure,True,True
5744,G005744,Jaipur,leisure,True,True
5745,G005745,Nagpur,corporate,True,True
5746,G005746,Kochi,unknown,True,True
5747,G005747,Nagpur,corporate,True,True
5748,G005748,Mumbai,corporate,True,True
5749,G005749,Kolkata,corporate,True,True
5750,G005750,Ahmedabad,leisure,True,True
5751,G005751,Hyderabad,corporate,True,True
5752,G005752,Hyderabad,corporate,True,True
5753,G005753,Delhi,corporate,True,True
5754,G005754,Ahmedabad,leisure,True,True
5755,G005755,Coimbatore,corporate,True,True
5756,G005756,Lucknow,corporate,True,True
5757,G005757,Nagpur,corporate,True,True
5758,G005758,Indore,corporate,True,True
5759,G005759,Indore,corporate,True,True
5760,G005760,Hyderabad,unknown,True,True
5761,G005761,Kochi,corporate,True,True
5762,G005762,Jaipur,relocation,True,True
5763,G005763,Indore,relocation,True,True
5764,G005764,Coimbatore,corporate,True,True
5765,G005765,Indore,corporate,True,True
5766,G005766,Delhi,corporate,True,True
5767,G005767,Ahmedabad,corporate,True,True
5768,G005768,Jaipur,unknown,True,True
5769,G005769,Chennai,corporate,True,True
5770,G005770,Ahmedabad,corporate,True,True
5771,G005771,Hyderabad,corporate,True,True
5772,G005772,Kolkata,leisure,True,False
5773,G005773,Delhi,corporate,True,True
5774,G005774,Chennai,corporate,True,True
5775,G005775,Ahmedabad,corporate,True,True
5776,G005776,Mumbai,leisure,True,True
5777,G005777,Kochi,corporate,True,True
5778,G005778,Kolkata,relocation,True,True
5779,G005779,Chennai,leisure,True,True
5780,G005780,Kochi,corporate,True,True
5781,G005781,Raipur,relocation,True,True
5782,G005782,Delhi,leisure,True,True
5783,G005783,Hyderabad,relocation,True,True
