payment_key,payment_id,booking_key,payment_date,settlement_date,method,gross_amount_inr,gateway_fee_inr,gst_on_fee_inr,net_credited_inr,status,is_orphan_reference
2241,PAY0002241,2627.0,2025-11-29,2025-12-29,netbanking,17024.15,340.48,61.29,16622.38,settled,False
2242,PAY0002242,2628.0,2025-11-26,2025-11-28,ota_collect,58272.15,1165.44,209.78,56896.93,settled,False
2243,PAY0002243,2629.0,2025-10-28,2025-11-12,ota_collect,4911.01,98.22,17.68,4795.11,settled,False
2244,PAY0002244,2630.0,2025-11-24,2025-12-24,upi,24413.41,488.27,87.89,23837.25,settled,False
2245,PAY0002245,2631.0,2025-11-27,2025-12-27,wallet,62170.88,1243.42,223.82,60703.64,settled,False
2246,PAY0002246,2632.0,2025-11-22,2025-12-22,card,40683.18,813.66,146.46,39723.06,settled,False
2247,PAY0002247,2633.0,2025-11-30,2025-12-30,upi,16938.12,338.76,60.98,16538.38,settled,False
2248,PAY0002248,2635.0,2025-11-29,2025-12-01,netbanking,9890.28,197.81,35.61,9656.86,settled,False
2249,PAY0002249,2637.0,2025-11-22,2025-12-07,ota_collect,15255.74,305.11,54.92,14895.71,settled,False
2250,PAY0002250,2638.0,2025-11-28,2025-12-28,card,11021.60,220.43,39.68,10761.49,settled,False
2251,PAY0002251,2639.0,2025-12-02,2025-12-09,upi,1127.79,22.56,4.06,1101.17,settled,False
2252,PAY0002252,2640.0,2025-12-02,2025-12-09,ota_collect,1037.16,20.74,3.73,1012.69,settled,False
2253,PAY0002253,2641.0,2025-11-28,2025-12-13,ota_collect,7792.90,155.86,28.05,7608.99,settled,False
2254,PAY0002254,2642.0,2025-11-24,2025-12-24,upi,22264.20,445.28,80.15,21738.77,settled,False
2255,PAY0002255,2643.0,2025-12-02,2025-12-09,card,1191.90,23.84,4.29,1163.77,settled,False
2256,PAY0002256,2645.0,2025-11-27,2025-12-12,ota_collect,7622.63,152.45,27.44,7442.74,settled,False
2257,PAY0002257,2646.0,2025-11-12,2025-11-13,ota_collect,7482.28,149.65,26.94,7305.69,settled,False
2258,PAY0002258,2647.0,2025-11-29,2025-12-14,upi,4627.90,92.56,16.66,4518.68,settled,False
2259,PAY0002259,2648.0,2025-11-19,2025-11-28,upi,3348.98,66.98,12.06,3269.94,settled,False
2260,PAY0002260,2649.0,2025-11-30,2025-12-09,ota_collect,5168.54,103.37,18.61,5046.56,settled,False
2261,PAY0002261,2650.0,2025-12-01,2025-12-03,cash,7490.60,0.00,0.00,7490.60,settled,False
2262,PAY0002262,2651.0,2025-12-01,2025-12-08,wallet,1254.32,25.09,4.52,1224.71,settled,False
2263,PAY0002263,2652.0,2025-12-02,2026-01-01,card,22148.37,442.97,79.73,21625.67,settled,False
2264,PAY0002264,2653.0,2025-11-10,2025-11-11,upi,13763.41,275.27,49.55,13438.59,settled,False
2265,PAY0002265,,2025-11-14,2025-11-23,ota_collect,8474.60,169.49,30.51,8274.60,settled,True
2266,PAY0002266,2655.0,2025-11-22,2025-12-22,netbanking,9816.46,196.33,35.34,9584.79,settled,False
2267,PAY0002267,2657.0,2025-11-11,2025-11-26,upi,22990.00,459.80,82.76,22447.44,settled,False
2268,PAY0002268,2658.0,2025-12-03,2025-12-10,ota_collect,1127.33,22.55,4.06,1100.72,settled,False
2269,PAY0002269,2659.0,2025-12-01,2025-12-31,upi,36284.39,725.69,130.62,35428.08,settled,False
2270,PAY0002270,2661.0,2025-11-29,2025-12-14,upi,7512.49,150.25,27.04,7335.20,settled,False
2271,PAY0002271,2662.0,2025-12-04,2025-12-11,card,900.12,18.00,3.24,878.88,settled,False
2272,PAY0002272,2663.0,2025-12-02,2026-01-01,ota_collect,11173.08,223.46,40.22,10909.40,settled,False
2273,PAY0002273,2664.0,2025-11-25,2025-12-25,wallet,8313.94,166.28,29.93,8117.73,settled,False
2274,PAY0002274,2665.0,2025-11-30,2025-12-09,upi,4576.18,91.52,16.47,4468.19,settled,False
2275,PAY0002275,2666.0,2025-11-07,2025-11-22,wallet,7663.74,153.27,27.59,7482.88,settled,False
2276,PAY0002276,2668.0,2025-11-19,2025-11-21,upi,8255.14,165.10,29.72,8060.32,settled,False
2277,PAY0002277,2669.0,2025-12-05,2025-12-05,card,6060.13,121.20,21.82,5917.11,settled,False
2278,PAY0002278,2670.0,2025-11-26,2025-12-26,ota_collect,3276.39,65.53,11.80,3199.06,settled,False
2279,PAY0002279,2673.0,2025-11-30,2025-12-09,card,7091.48,141.83,25.53,6924.12,settled,False
2280,PAY0002280,2674.0,2025-12-02,2026-01-01,cash,150528.84,0.00,0.00,150528.84,settled,False
2281,PAY0002281,2675.0,2025-11-24,2025-12-03,netbanking,7860.46,157.21,28.30,7674.95,settled,False
2282,PAY0002282,2676.0,2025-12-02,2025-12-03,card,30778.95,615.58,110.80,30052.57,settled,False
2283,PAY0002283,2677.0,2025-12-02,2025-12-04,card,12935.34,258.71,46.57,12630.06,settled,False
2284,PAY0002284,2678.0,2025-11-26,2025-12-26,cash,30946.48,0.00,0.00,30946.48,settled,False
2285,PAY0002285,2680.0,2025-11-16,2025-11-25,cash,4023.05,0.00,0.00,4023.05,settled,False
2286,PAY0002286,2683.0,2025-12-08,2025-12-15,upi,1132.18,22.64,4.08,1105.46,settled,False
2287,PAY0002287,2684.0,2025-11-20,2025-12-05,ota_collect,3882.44,77.65,13.98,3790.81,settled,False
2288,PAY0002288,2685.0,2025-11-10,2025-11-19,ota_collect,6849.88,137.00,24.66,6688.22,settled,False
2289,PAY0002289,2686.0,2025-12-02,2026-01-01,upi,25318.61,506.37,91.15,24721.09,settled,False
2290,PAY0002290,2687.0,2025-12-04,2026-01-03,card,30909.70,618.19,111.27,30180.24,settled,False
2291,PAY0002291,2688.0,2025-12-07,2025-12-14,ota_collect,901.88,18.04,3.25,880.59,settled,False
2292,PAY0002292,2689.0,2025-12-03,2025-12-05,card,16046.90,320.94,57.77,15668.19,settled,False
2293,PAY0002293,2690.0,2025-12-03,2025-12-18,card,7051.63,141.03,25.39,6885.21,settled,False
2294,PAY0002294,2692.0,2025-11-28,2025-12-07,upi,32143.84,642.88,115.72,31385.24,settled,False
2295,PAY0002295,2693.0,2025-11-28,2025-11-30,card,4932.78,98.66,17.76,4816.36,settled,False
2296,PAY0002296,2694.0,2025-11-21,2025-11-23,ota_collect,8552.44,171.05,30.79,8350.60,settled,False
2297,PAY0002297,2695.0,2025-12-07,2025-12-14,ota_collect,920.17,18.40,3.31,898.46,settled,False
2298,PAY0002298,2696.0,2025-10-27,2025-11-05,upi,10436.56,208.73,37.57,10190.26,settled,False
2299,PAY0002299,2697.0,2025-11-26,2025-12-26,card,3865.53,77.31,13.92,3774.30,settled,False
2300,PAY0002300,2699.0,2025-11-26,2025-12-05,upi,22950.45,459.01,82.62,22408.82,settled,False
2301,PAY0002301,2700.0,2025-11-15,2025-11-30,upi,11681.70,233.63,42.05,11406.02,settled,False
2302,PAY0002302,2701.0,2025-10-21,2025-11-20,upi,9031.40,180.63,32.51,8818.26,settled,False
2303,PAY0002303,2702.0,2025-11-24,2025-12-03,upi,50917.18,1018.34,183.30,49715.54,settled,False
2304,PAY0002304,2703.0,2025-11-06,2025-12-06,ota_collect,13355.12,267.10,48.08,13039.94,settled,False
2305,PAY0002305,2704.0,2025-11-22,2025-12-07,card,5164.63,103.29,18.59,5042.75,settled,False
2306,PAY0002306,2705.0,2025-12-04,2025-12-19,upi,14639.48,292.79,52.70,14293.99,settled,False
2307,PAY0002307,2706.0,2025-10-18,2025-10-19,card,34714.33,694.29,124.97,33895.07,settled,False
2308,PAY0002308,2707.0,2025-11-29,2025-12-14,card,4767.92,95.36,17.16,4655.40,settled,False
2309,PAY0002309,2708.0,2025-11-23,2025-12-02,card,10888.95,217.78,39.20,10631.97,settled,False
2310,PAY0002310,2710.0,2025-11-21,2025-12-21,cash,78683.94,0.00,0.00,78683.94,settled,False
2311,PAY0002311,2711.0,2025-12-07,2025-12-09,ota_collect,7803.94,156.08,28.09,7619.77,settled,False
2312,PAY0002312,2712.0,2025-12-06,2025-12-08,card,4070.18,81.40,14.65,3974.13,settled,False
2313,PAY0002313,2713.0,2025-12-05,2026-01-04,ota_collect,19860.80,397.22,71.50,19392.08,settled,False
2314,PAY0002314,2715.0,2025-12-03,2026-01-02,upi,24473.69,489.47,88.10,23896.12,settled,False
2315,PAY0002315,2716.0,2025-12-02,2026-01-01,upi,19994.00,399.88,71.98,19522.14,settled,False
2316,PAY0002316,2719.0,2025-12-10,2025-12-10,cash,9571.00,0.00,0.00,9571.00,settled,False
2317,PAY0002317,2720.0,2025-12-04,2026-01-03,ota_collect,4851.07,97.02,17.46,4736.59,settled,False
2318,PAY0002318,2723.0,2025-12-05,2026-01-04,cash,17156.12,0.00,0.00,17156.12,settled,False
2319,PAY0002319,2724.0,2025-12-06,2025-12-08,upi,14438.92,288.78,51.98,14098.16,settled,False
2320,PAY0002320,2726.0,2025-12-11,2025-12-18,upi,1054.42,21.09,3.80,1029.53,settled,False
2321,PAY0002321,2728.0,2025-12-11,2025-12-18,netbanking,889.88,17.80,3.20,868.88,settled,False
2322,PAY0002322,2729.0,2025-12-09,2026-01-08,ota_collect,24915.00,498.30,89.69,24327.01,settled,False
2323,PAY0002323,2730.0,2025-11-27,2025-12-12,cash,3794.50,0.00,0.00,3794.50,settled,False
2324,PAY0002324,2731.0,2025-11-25,2025-12-25,upi,4767.21,95.34,17.16,4654.71,settled,False
2325,PAY0002325,2733.0,2025-11-26,2025-11-27,card,11032.30,220.65,39.72,10771.93,settled,False
2326,PAY0002326,2734.0,2025-12-02,2025-12-17,upi,14925.19,298.50,53.73,14572.96,settled,False
2327,PAY0002327,2735.0,2025-12-08,2026-01-07,ota_collect,13999.44,279.99,50.40,13669.05,settled,False
2328,PAY0002328,2737.0,2025-12-07,2025-12-22,upi,8248.70,164.97,29.69,8054.04,settled,False
2329,PAY0002329,2738.0,2025-12-10,2026-01-09,card,19563.45,391.27,70.43,19101.75,settled,False
2330,PAY0002330,2739.0,2025-12-12,2025-12-19,netbanking,1379.74,27.59,4.97,1347.18,settled,False
2331,PAY0002331,2740.0,2025-12-04,2026-01-03,card,24079.54,481.59,86.69,23511.26,settled,False
2332,PAY0002332,2741.0,2025-12-11,2026-01-10,ota_collect,13199.64,263.99,47.52,12888.13,settled,False
2333,PAY0002333,2742.0,2025-12-07,2025-12-22,cash,24870.58,0.00,0.00,24870.58,settled,False
2334,PAY0002334,2743.0,2025-12-03,2025-12-05,netbanking,40660.29,813.21,146.38,39700.70,settled,False
2335,PAY0002335,2744.0,2025-11-16,2025-11-18,ota_collect,10612.41,212.25,38.20,10361.96,settled,False
2336,PAY0002336,2745.0,2025-12-07,2026-01-06,ota_collect,12936.89,258.74,46.57,12631.58,settled,False
2337,PAY0002337,2746.0,2025-11-29,2025-12-01,ota_collect,11188.62,223.77,40.28,10924.57,settled,False
2338,PAY0002338,2747.0,2025-12-09,2025-12-24,ota_collect,8376.50,167.53,30.16,8178.81,settled,False
2339,PAY0002339,2751.0,2025-11-25,2025-12-10,ota_collect,4689.48,93.79,16.88,4578.81,settled,False
2340,PAY0002340,2752.0,2025-10-27,2025-10-28,upi,9049.32,180.99,32.58,8835.75,settled,False
2341,PAY0002341,2753.0,2025-12-09,2026-01-08,upi,22647.47,452.95,81.53,22112.99,settled,False
2342,PAY0002342,2754.0,2025-12-06,2026-01-05,upi,22256.98,445.14,80.13,21731.71,settled,False
2343,PAY0002343,2755.0,2025-11-27,2025-12-12,ota_collect,7303.95,146.08,26.29,7131.58,settled,False
2344,PAY0002344,2756.0,2025-12-15,2025-12-22,card,1357.48,27.15,4.89,1325.44,settled,False
2345,PAY0002345,2757.0,2025-11-18,2025-11-19,card,25862.00,517.24,93.10,25251.66,settled,False
2346,PAY0002346,2758.0,2025-12-01,2025-12-31,card,4903.97,98.08,17.65,4788.24,settled,False
2347,PAY0002347,2759.0,2025-12-09,2025-12-11,upi,6378.74,127.57,22.96,6228.21,settled,False
2348,PAY0002348,2760.0,2025-12-14,2025-12-21,netbanking,919.12,18.38,3.31,897.43,settled,False
2349,PAY0002349,2761.0,2025-12-07,2025-12-22,netbanking,7469.12,149.38,26.89,7292.85,settled,False
2350,PAY0002350,2762.0,2025-10-21,2025-11-05,ota_collect,4317.48,86.35,15.54,4215.59,settled,False
2351,PAY0002351,2763.0,2025-12-10,2025-12-12,upi,8033.22,160.66,28.92,7843.64,settled,False
2352,PAY0002352,2764.0,2025-12-02,2025-12-11,card,4043.01,80.86,14.55,3947.60,settled,False
2353,PAY0002353,2765.0,2025-12-04,2025-12-19,upi,6877.75,137.56,24.76,6715.43,settled,False
2354,PAY0002354,2766.0,2025-12-07,2025-12-22,upi,4626.41,92.53,16.66,4517.22,settled,False
2355,PAY0002355,2767.0,2025-12-15,2025-12-17,upi,4971.41,99.43,17.90,4854.08,settled,False
2356,PAY0002356,2768.0,2025-11-15,2025-11-30,ota_collect,4073.09,81.46,14.66,3976.97,settled,False
2357,PAY0002357,2770.0,2025-12-13,2025-12-15,upi,19833.80,396.68,71.40,19365.72,settled,False
2358,PAY0002358,2771.0,2025-11-28,2025-11-29,upi,11154.90,223.10,40.16,10891.64,settled,False
2359,PAY0002359,2772.0,2025-12-07,2026-01-06,netbanking,59823.39,1196.47,215.36,58411.56,settled,False
2360,PAY0002360,2773.0,2025-12-16,2025-12-23,card,1786.45,35.73,6.43,1744.29,settled,False
2361,PAY0002361,2774.0,2025-11-27,2025-11-28,ota_collect,6500.71,130.01,23.40,6347.30,settled,False
2362,PAY0002362,2775.0,2025-12-16,2025-12-23,upi,1412.46,28.25,5.08,1379.13,settled,False
2363,PAY0002363,2776.0,2025-12-06,2025-12-21,card,9223.62,184.47,33.20,9005.95,settled,False
2364,PAY0002364,2777.0,2025-12-14,2026-01-13,card,20771.80,415.44,74.78,20281.58,settled,False
2365,PAY0002365,2778.0,2025-12-12,2025-12-27,upi,10166.54,203.33,36.60,9926.61,settled,False
2366,PAY0002366,2779.0,2025-12-11,2025-12-13,ota_collect,15261.92,305.24,54.94,14901.74,settled,False
2367,PAY0002367,2780.0,2025-11-28,2025-12-28,netbanking,5366.20,107.32,19.32,5239.56,settled,False
2368,PAY0002368,2781.0,2025-12-08,2025-12-17,cash,28293.84,0.00,0.00,28293.84,settled,False
2369,PAY0002369,2782.0,2025-12-14,2025-12-29,netbanking,3682.69,73.65,13.26,3595.78,settled,False
2370,PAY0002370,2783.0,2025-11-18,2025-11-19,wallet,37208.71,744.17,133.95,36330.59,settled,False
2371,PAY0002371,2784.0,2025-12-11,2025-12-20,card,10386.89,207.74,37.39,10141.76,settled,False
2372,PAY0002372,2786.0,2025-11-24,2025-12-03,netbanking,7088.20,141.76,25.52,6920.92,settled,False
2373,PAY0002373,2787.0,2025-11-29,2025-11-30,ota_collect,31349.46,626.99,112.86,30609.61,settled,False
2374,PAY0002374,2788.0,2025-12-04,2025-12-13,wallet,3850.48,77.01,13.86,3759.61,settled,False
2375,PAY0002375,2789.0,2025-12-09,2025-12-18,netbanking,4286.72,85.73,15.43,4185.56,settled,False
2376,PAY0002376,2790.0,2025-12-09,2025-12-18,card,9723.68,194.47,35.00,9494.21,settled,False
2377,PAY0002377,2791.0,2025-12-04,2025-12-13,wallet,8361.04,167.22,30.10,8163.72,settled,False
2378,PAY0002378,2792.0,2025-12-13,2025-12-28,ota_collect,7319.80,146.40,26.35,7147.05,settled,False
2379,PAY0002379,2793.0,2025-12-18,2025-12-25,ota_collect,2038.62,40.77,7.34,1990.51,settled,False
2380,PAY0002380,2794.0,2025-12-17,2026-01-16,upi,4031.10,80.62,14.51,3935.97,settled,False
2381,PAY0002381,2796.0,2025-12-12,2025-12-14,ota_collect,16506.28,330.13,59.42,16116.73,settled,False
2382,PAY0002382,2797.0,2025-12-06,2025-12-15,ota_collect,5168.23,103.36,18.60,5046.27,settled,False
2383,PAY0002383,2798.0,2025-12-19,2025-12-26,upi,1114.04,22.28,4.01,1087.75,settled,False
2384,PAY0002384,2799.0,2025-12-15,2025-12-17,card,24718.48,494.37,88.99,24135.12,settled,False
2385,PAY0002385,2800.0,2025-12-18,2026-01-02,upi,7088.16,141.76,25.52,6920.88,settled,False
2386,PAY0002386,2801.0,2025-12-11,2025-12-26,card,12316.62,246.33,44.34,12025.95,settled,False
2387,PAY0002387,2802.0,2025-11-18,2025-11-27,cash,14632.24,0.00,0.00,14632.24,settled,False
2388,PAY0002388,2803.0,2025-12-13,2025-12-22,upi,5553.72,111.07,19.99,5422.66,settled,False
2389,PAY0002389,2804.0,2025-12-14,2025-12-16,netbanking,22815.72,456.31,82.14,22277.27,settled,False
2390,PAY0002390,2805.0,2025-12-12,2025-12-27,ota_collect,10722.41,214.45,38.60,10469.36,settled,False
2391,PAY0002391,2806.0,2025-12-16,2025-12-18,upi,5434.35,108.69,19.56,5306.10,settled,False
2392,PAY0002392,2807.0,2025-12-13,2025-12-22,upi,3065.67,61.31,11.04,2993.32,settled,False
2393,PAY0002393,2808.0,2025-12-14,2025-12-23,wallet,3571.27,71.43,12.86,3486.98,settled,False
2394,PAY0002394,2809.0,2025-12-19,2026-01-18,upi,5269.06,105.38,18.97,5144.71,settled,False
2395,PAY0002395,2810.0,2025-12-08,2025-12-17,ota_collect,3852.76,77.06,13.87,3761.83,settled,False
2396,PAY0002396,2811.0,2025-12-17,2026-01-01,upi,9257.72,185.15,33.33,9039.24,settled,False
2397,PAY0002397,2812.0,2025-12-20,2026-01-04,ota_collect,3317.68,66.35,11.94,3239.39,settled,False
2398,PAY0002398,2813.0,2025-12-14,2026-01-13,wallet,5085.66,101.71,18.31,4965.64,settled,False
2399,PAY0002399,2814.0,2025-09-20,2025-09-21,ota_collect,58841.28,1176.83,211.83,57452.62,settled,False
2400,PAY0002400,2816.0,2025-12-22,2025-12-29,card,1082.94,21.66,3.90,1057.38,settled,False
2401,PAY0002401,2819.0,2025-12-21,2025-12-28,card,1387.74,27.75,5.00,1354.99,settled,False
2402,PAY0002402,2820.0,2025-12-16,2025-12-25,netbanking,3393.58,67.87,12.22,3313.49,settled,False
2403,PAY0002403,2821.0,2025-12-04,2026-01-03,upi,3426.70,68.53,12.34,3345.83,settled,False
2404,PAY0002404,2822.0,2025-12-14,2025-12-23,cash,4129.75,0.00,0.00,4129.75,settled,False
2405,PAY0002405,2823.0,2025-12-17,2026-01-16,card,24658.38,493.17,88.77,24076.44,settled,False
2406,PAY0002406,2825.0,2025-11-22,2025-11-23,upi,44074.14,881.48,158.67,43033.99,settled,False
2407,PAY0002407,2826.0,2025-12-18,2025-12-20,card,18419.44,368.39,66.31,17984.74,settled,False
2408,PAY0002408,2828.0,2025-12-16,2026-01-15,netbanking,17985.24,359.70,64.75,17560.79,settled,False
2409,PAY0002409,2829.0,2025-12-16,2026-01-15,cash,20763.79,0.00,0.00,20763.79,settled,False
2410,PAY0002410,2830.0,2025-12-09,2025-12-10,upi,9148.62,182.97,32.93,8932.72,settled,False
2411,PAY0002411,2831.0,2025-11-26,2025-11-27,cash,8182.42,0.00,0.00,8182.42,settled,False
2412,PAY0002412,2832.0,2025-12-12,2025-12-27,ota_collect,21094.80,421.90,75.94,20596.96,settled,False
2413,PAY0002413,2833.0,2025-12-23,2025-12-30,ota_collect,1437.38,28.75,5.17,1403.46,settled,False
2414,PAY0002414,2834.0,2025-12-16,2025-12-18,netbanking,3579.16,71.58,12.88,3494.70,settled,False
2415,PAY0002415,2837.0,2025-12-19,2026-01-18,upi,11109.02,222.18,39.99,10846.85,settled,False
2416,PAY0002416,2838.0,2025-12-16,2025-12-18,upi,8702.21,174.04,31.33,8496.84,settled,False
2417,PAY0002417,2839.0,2025-12-22,2025-12-31,upi,6202.49,124.05,22.33,6056.11,settled,False
2418,PAY0002418,2840.0,2025-12-23,2025-12-30,cash,998.34,0.00,0.00,998.34,settled,False
2419,PAY0002419,2842.0,2025-12-09,2025-12-24,upi,12254.32,245.09,44.12,11965.11,settled,False
2420,PAY0002420,2843.0,2025-12-24,2025-12-24,ota_collect,8465.28,169.31,30.48,8265.49,settled,False
2421,PAY0002421,2844.0,2025-11-30,2025-12-01,card,7898.78,157.98,28.44,7712.36,settled,False
2422,PAY0002422,2845.0,2025-12-08,2025-12-10,cash,7895.04,0.00,0.00,7895.04,settled,False
2423,PAY0002423,2846.0,2025-12-23,2026-01-07,ota_collect,4739.64,94.79,17.06,4627.79,settled,False
2424,PAY0002424,2847.0,2025-12-22,2026-01-21,upi,3112.95,62.26,11.21,3039.48,settled,False
2425,PAY0002425,2848.0,2025-12-07,2026-01-06,upi,30328.56,606.57,109.18,29612.81,settled,False
2426,PAY0002426,2849.0,2025-11-10,2025-11-11,card,13800.51,276.01,49.68,13474.82,settled,False
2427,PAY0002427,2850.0,2025-12-19,2025-12-20,ota_collect,48430.12,968.60,174.35,47287.17,settled,False
2428,PAY0002428,2851.0,2025-11-25,2025-12-25,upi,4443.07,88.86,15.99,4338.22,settled,False
2429,PAY0002429,2852.0,2025-12-26,2026-01-02,cash,1774.81,0.00,0.00,1774.81,settled,False
2430,PAY0002430,2853.0,2025-12-19,2025-12-28,card,10799.84,216.00,38.88,10544.96,settled,False
2431,PAY0002431,2854.0,2025-12-10,2025-12-12,card,15250.64,305.01,54.90,14890.73,settled,False
2432,PAY0002432,2855.0,2025-12-20,2025-12-21,netbanking,11898.90,237.98,42.84,11618.08,settled,False
2433,PAY0002433,2856.0,2025-12-27,2026-01-03,ota_collect,950.57,19.01,3.42,928.14,settled,False
2434,PAY0002434,2857.0,2025-12-25,2025-12-27,upi,5413.93,108.28,19.49,5286.16,settled,False
2435,PAY0002435,2858.0,2025-12-18,2025-12-20,upi,6325.30,126.51,22.77,6176.02,settled,False
2436,PAY0002436,2859.0,2025-12-10,2026-01-09,ota_collect,7602.24,152.04,27.37,7422.83,settled,False
2437,PAY0002437,2860.0,2025-12-26,2025-12-28,ota_collect,42125.35,842.51,151.65,41131.19,settled,False
2438,PAY0002438,2864.0,2025-12-18,2026-01-02,card,9385.48,187.71,33.79,9163.98,settled,False
2439,PAY0002439,2866.0,2025-12-20,2025-12-22,ota_collect,9789.12,195.78,35.24,9558.10,settled,False
2440,PAY0002440,2867.0,2025-12-26,2026-01-25,card,25896.43,517.93,93.23,25285.27,settled,False
2441,PAY0002441,2869.0,2025-12-30,2026-01-06,cash,1339.12,0.00,0.00,1339.12,settled,False
2442,PAY0002442,2870.0,2025-12-25,2026-01-24,card,15383.55,307.67,55.38,15020.50,settled,False
2443,PAY0002443,2871.0,2025-12-20,2025-12-22,upi,2934.98,58.70,10.57,2865.71,settled,False
2444,PAY0002444,2872.0,2025-12-22,2026-01-21,ota_collect,18408.69,368.17,66.27,17974.25,settled,False
2445,PAY0002445,2873.0,2025-12-20,2026-01-04,upi,3636.34,72.73,13.09,3550.52,settled,False
2446,PAY0002446,2874.0,2025-12-18,2025-12-19,cash,6612.44,0.00,0.00,6612.44,settled,False
2447,PAY0002447,2875.0,2025-12-26,2026-01-25,ota_collect,11153.64,223.07,40.15,10890.42,settled,False
2448,PAY0002448,2876.0,2025-12-21,2025-12-30,netbanking,3186.77,63.74,11.47,3111.56,settled,False
2449,PAY0002449,2878.0,2025-12-28,2026-01-27,card,13491.73,269.83,48.57,13173.33,settled,False
2450,PAY0002450,2879.0,2025-12-29,2025-12-31,upi,4358.03,87.16,15.69,4255.18,settled,False
2451,PAY0002451,2881.0,2025-12-10,2026-01-09,card,8451.92,169.04,30.43,8252.45,settled,False
2452,PAY0002452,2883.0,2025-12-30,2026-01-29,card,36526.41,730.53,131.50,35664.38,settled,False
2453,PAY0002453,2884.0,2025-12-31,2026-01-30,ota_collect,39082.83,781.66,140.70,38160.47,settled,False
2454,PAY0002454,2885.0,2025-12-16,2025-12-31,upi,13368.08,267.36,48.12,13052.60,settled,False
2455,PAY0002455,2886.0,2025-11-26,2025-12-11,card,16555.92,331.12,59.60,16165.20,settled,False
2456,PAY0002456,2887.0,2025-12-19,2026-01-03,upi,10927.47,218.55,39.34,10669.58,settled,False
2457,PAY0002457,2888.0,2026-01-01,2026-01-03,upi,8052.00,161.04,28.99,7861.97,settled,False
2458,PAY0002458,2890.0,2025-12-20,2026-01-04,ota_collect,6908.82,138.18,24.87,6745.77,settled,False
2459,PAY0002459,2891.0,2025-12-27,2026-01-11,upi,35060.16,701.20,126.22,34232.74,settled,False
2460,PAY0002460,2893.0,2025-12-30,2026-01-14,upi,11454.72,229.09,41.24,11184.39,settled,False
2461,PAY0002461,2894.0,2025-11-16,2025-12-01,card,35725.60,714.51,128.61,34882.48,settled,False
2462,PAY0002462,2895.0,2026-01-01,2026-01-10,card,11558.82,231.18,41.61,11286.03,settled,False
2463,PAY0002463,2898.0,2025-12-27,2026-01-05,card,3114.57,62.29,11.21,3041.07,settled,False
